timestamp,staking_provider,event,application,amount_variation,current_balance
2023-08-08 04:59:23.000 UTC,0xc120ab7977bdda3b57f191dbf41a1af7da794baa,authDecreaseApproved,randombeacon,180151940000000000000000,3000000000611762389100000
2023-08-08 07:09:59.000 UTC,0xc120ab7977bdda3b57f191dbf41a1af7da794baa,authDecreaseRequested,tbtc,3000000000611762389100000,3000000000611762389100000
2023-08-08 07:11:11.000 UTC,0xc120ab7977bdda3b57f191dbf41a1af7da794baa,authDecreaseRequested,randombeacon,3000000000611762389100000,3000000000611762389100000
2023-08-08 08:04:11.000 UTC,0x0f35c836864875c8e9392da147f41300ab538091,authIncreased,tbtc,8024494130246564996527,1820638629604392274457403
2023-08-08 08:05:23.000 UTC,0x0f35c836864875c8e9392da147f41300ab538091,authIncreased,randombeacon,8024494130246564996527,1820638629604392274457403
2023-08-08 18:28:23.000 UTC,0xda183479f66fbe5482f6a7449732d31ad9b2f553,authDecreaseRequested,randombeacon,47987794590831123644459,47987794590831123644459
2023-08-08 18:29:47.000 UTC,0xda183479f66fbe5482f6a7449732d31ad9b2f553,authDecreaseApproved,randombeacon,47987794590831123644459,0
2023-08-08 18:38:35.000 UTC,0xda183479f66fbe5482f6a7449732d31ad9b2f553,authDecreaseRequested,tbtc,47987794590831123644459,47987794590831123644459
2023-08-09 03:31:11.000 UTC,0xda183479f66fbe5482f6a7449732d31ad9b2f553,authDecreaseApproved,tbtc,47987794590831123644459,0
2023-08-10 04:37:35.000 UTC,0x862746864abe96dccfe7b87d476131417af6105e,authIncreased,tbtc,41005340000000000000000000,41005340000000000000000000
2023-08-10 04:37:59.000 UTC,0x862746864abe96dccfe7b87d476131417af6105e,authIncreased,randombeacon,41005340000000000000000000,41005340000000000000000000
2023-08-10 13:23:23.000 UTC,0x17ede21b60c44a0139968e0d1d9a001d2bdc8f85,authDecreaseApproved,tbtc,2200000000000000000000000,143888814210000000000002
2023-08-10 13:23:47.000 UTC,0x17ede21b60c44a0139968e0d1d9a001d2bdc8f85,authDecreaseApproved,randombeacon,2200000000000000000000000,143888814210000000000002
2023-08-10 13:41:35.000 UTC,0x17ede21b60c44a0139968e0d1d9a001d2bdc8f85,authIncreased,tbtc,2200000000000000000000000,2343888814210000000000002
2023-08-10 13:52:11.000 UTC,0x17ede21b60c44a0139968e0d1d9a001d2bdc8f85,authIncreased,randombeacon,2200000000000000000000000,2343888814210000000000002
2023-08-13 18:03:35.000 UTC,0x97a5648a279741c28716bd95d0569b5791fb2ba3,authDecreaseApproved,tbtc,110433146987140000000000,0
2023-08-13 18:07:59.000 UTC,0x97a5648a279741c28716bd95d0569b5791fb2ba3,authDecreaseApproved,randombeacon,110433146987140000000000,0
2023-08-13 23:11:59.000 UTC,0x55fc5dda6b03d3ca89237ec34e5a657c4e8c6153,authDecreaseRequested,randombeacon,2297000000000000000000,42297711531720742162100
2023-08-15 01:43:11.000 UTC,0x790d85121d684f20b5a803ec944a9e5d343ff803,authDecreaseApproved,tbtc,48751305955719353848680,0
2023-08-15 01:43:59.000 UTC,0x790d85121d684f20b5a803ec944a9e5d343ff803,authDecreaseRequested,randombeacon,48751305955719353848680,48751305955719353848680
2023-08-18 16:23:59.000 UTC,0xc188175cb698c0ee15b26c2b12f6d2d5bc700fde,authDecreaseApproved,tbtc,55563461727644599616160,0
2023-08-18 16:37:11.000 UTC,0xc188175cb698c0ee15b26c2b12f6d2d5bc700fde,authDecreaseRequested,randombeacon,55563461727644599616160,55563461727644599616160
2023-08-19 03:41:23.000 UTC,0xabbb9eb2512904123f9d372f26e2390a190d8550,authDecreaseRequested,tbtc,40000000000000000000000,40000000000000000000000
2023-08-19 03:42:23.000 UTC,0xabbb9eb2512904123f9d372f26e2390a190d8550,authDecreaseRequested,randombeacon,40000000000000000000000,40000000000000000000000
2023-08-21 04:54:47.000 UTC,0xe6de83701269ff00c87dc6eb6544e263dc9f3e11,authIncreased,randombeacon,57802056137859591515685,57802056137859591515685
2023-08-21 04:55:11.000 UTC,0xe6de83701269ff00c87dc6eb6544e263dc9f3e11,authIncreased,tbtc,57802056137859591515685,57802056137859591515685
2023-08-23 02:24:35.000 UTC,0x43e17eecac8812b8e96e89b6075c5de63680d194,authIncreased,tbtc,376788834651982653943343,57461874795438401491486162
2023-08-23 02:25:11.000 UTC,0x43e17eecac8812b8e96e89b6075c5de63680d194,authIncreased,randombeacon,376788834651982653943343,57461874795438401491486162
2023-08-26 02:43:11.000 UTC,0xe90e4fde2364bf591aaf6432006bc70daaef0046,authIncreased,randombeacon,135871682386256837367165,135871682386256837367165
2023-08-26 02:43:59.000 UTC,0xe90e4fde2364bf591aaf6432006bc70daaef0046,authIncreased,tbtc,135871682386256837367165,135871682386256837367165
2023-08-28 14:04:11.000 UTC,0x6184c57b7b87ebbf7fa9eb6933682a781777f81d,authIncreased,randombeacon,2647234878000000000000000,62765213356262541563810717
2023-08-28 14:04:11.000 UTC,0xb42543aa1c4a75e1b317b752b82e64513989fea6,authIncreased,randombeacon,2647234878000000000000000,62765213356262541563810717
2023-08-28 14:04:11.000 UTC,0xed2a484d48f7782047c2de930d236ef2a18ee195,authIncreased,randombeacon,2647234878000000000000000,62765213356262541563810717
2023-08-28 14:04:11.000 UTC,0x1274b1fb60bdb94a4dddcac9c918930cafc95078,authIncreased,randombeacon,2647234878000000000000000,62765213356262541563810717
2023-08-28 14:04:11.000 UTC,0xf4f55133da27351844792c19d0c85c57f45cbad6,authIncreased,randombeacon,2647234878000000000000000,62765213356262541563810726
2023-08-28 14:04:11.000 UTC,0x5838636dcdd92113998fecbcdedf5b0d8beb4920,authIncreased,tbtc,2647234878000000000000000,62765213356262541563810717
2023-08-28 14:04:11.000 UTC,0xaafc71044c2b832dddfcedb0ae99695b0367dc57,authIncreased,tbtc,2647234878000000000000000,62765213356262541563810717
2023-08-28 14:04:11.000 UTC,0x6dee1fd2b29e2214a4f9ab9ba5f3d17c8cb56d11,authIncreased,tbtc,2647234878000000000000000,62765213356262541563810717
2023-08-28 14:04:11.000 UTC,0x24a278d2873879dcc8a17f504a75bffcd4a3153a,authIncreased,tbtc,2647234878000000000000000,62765213356262541563810717
2023-08-28 14:04:11.000 UTC,0x58f197d2647c1f45d7308fd20157aaeaf5040faa,authIncreased,tbtc,2647234878000000000000000,62765213356262541563810717
2023-08-28 14:04:11.000 UTC,0x6184c57b7b87ebbf7fa9eb6933682a781777f81d,authIncreased,tbtc,2647234878000000000000000,62765213356262541563810717
2023-08-28 14:04:11.000 UTC,0xb42543aa1c4a75e1b317b752b82e64513989fea6,authIncreased,tbtc,2647234878000000000000000,62765213356262541563810717
2023-08-28 14:04:11.000 UTC,0xed2a484d48f7782047c2de930d236ef2a18ee195,authIncreased,tbtc,2647234878000000000000000,62765213356262541563810717
2023-08-28 14:04:11.000 UTC,0x1274b1fb60bdb94a4dddcac9c918930cafc95078,authIncreased,tbtc,2647234878000000000000000,62765213356262541563810717
2023-08-28 14:04:11.000 UTC,0xf4f55133da27351844792c19d0c85c57f45cbad6,authIncreased,tbtc,2647234878000000000000000,62765213356262541563810726
2023-08-28 14:04:11.000 UTC,0x5838636dcdd92113998fecbcdedf5b0d8beb4920,authIncreased,randombeacon,2647234878000000000000000,62765213356262541563810717
2023-08-28 14:04:11.000 UTC,0xaafc71044c2b832dddfcedb0ae99695b0367dc57,authIncreased,randombeacon,2647234878000000000000000,62765213356262541563810717
2023-08-28 14:04:11.000 UTC,0x6dee1fd2b29e2214a4f9ab9ba5f3d17c8cb56d11,authIncreased,randombeacon,2647234878000000000000000,62765213356262541563810717
2023-08-28 14:04:11.000 UTC,0x24a278d2873879dcc8a17f504a75bffcd4a3153a,authIncreased,randombeacon,2647234878000000000000000,62765213356262541563810717
2023-08-28 14:04:11.000 UTC,0x58f197d2647c1f45d7308fd20157aaeaf5040faa,authIncreased,randombeacon,2647234878000000000000000,62765213356262541563810717
2023-08-30 09:47:47.000 UTC,0xf66201810dc33d20707e31d981ca088128f04616,authIncreased,tbtc,43820674723390828853018,1337558173357668236228250
2023-08-30 13:51:47.000 UTC,0x1273ef0d368a2e32e4913252e9463e3916691dce,authDecreaseApproved,tbtc,42385664525736077000000,0
2023-08-31 12:47:35.000 UTC,0xa6a4240bd20d8b62ba16edc8baa05d46a134e4c6,authDecreaseApproved,tbtc,1673000000000000000000000,0
2023-08-31 12:51:11.000 UTC,0xa6a4240bd20d8b62ba16edc8baa05d46a134e4c6,authDecreaseApproved,randombeacon,1673000000000000000000000,0
2023-08-31 15:32:35.000 UTC,0x4464534a7490870940717cd7ff1825eab0f6087d,authDecreaseRequested,tbtc,49404263911302621409680,49404263911302621409680
2023-09-02 13:31:11.000 UTC,0x6dbf294a157241831dc93f0e66cd9a9f2290e285,authDecreaseApproved,tbtc,40220406217014412895000,0
2023-09-03 02:22:23.000 UTC,0x3e7493289b8ffe60cd967e304cf5771b00d6ad08,authDecreaseApproved,tbtc,236055796948033630084335,0
2023-09-03 02:24:35.000 UTC,0x3e7493289b8ffe60cd967e304cf5771b00d6ad08,authDecreaseApproved,randombeacon,236055796948033630084335,0
2023-09-03 02:28:23.000 UTC,0x9c7c2b00ea7800fbe32fd50d844645db07c27a74,authIncreased,tbtc,150765076418124974010264,1245672771377401410652835
2023-09-03 02:28:59.000 UTC,0x9c7c2b00ea7800fbe32fd50d844645db07c27a74,authIncreased,randombeacon,150765076418124974010264,1245672771377401410652835
2023-09-04 15:50:35.000 UTC,0xf2962794ebe69fc88f8db441c1cd13b9f90b1fe7,authIncreased,tbtc,383796225919133558296860,30518163048117353332778120
2023-09-04 15:51:47.000 UTC,0xf2962794ebe69fc88f8db441c1cd13b9f90b1fe7,authIncreased,randombeacon,383796225919133558296860,30518163048117353332778120
2023-09-04 16:12:35.000 UTC,0x492af9a0b99fed66dce727bb96ad133db83cdaf6,authIncreased,tbtc,17324228080584229156664,1105580994352924587286294
2023-09-04 16:12:59.000 UTC,0x492af9a0b99fed66dce727bb96ad133db83cdaf6,authIncreased,randombeacon,17324228080584229156664,1105580994352924587286294
2023-09-04 16:48:59.000 UTC,0xd517479acaef258baa3ba6a351e9c714a79d597e,authIncreased,tbtc,136892739210780824739626,2537356293601728519723246
2023-09-04 16:49:47.000 UTC,0xd517479acaef258baa3ba6a351e9c714a79d597e,authIncreased,randombeacon,136892739210780824739626,2537356293601728519723246
2023-09-05 13:14:59.000 UTC,0xfef6503a2cf17db14fae5d5874a50522677cfcec,authIncreased,tbtc,67000000000000000000000,5294467470000000000000000
2023-09-05 13:15:35.000 UTC,0xfef6503a2cf17db14fae5d5874a50522677cfcec,authIncreased,randombeacon,67000000000000000000000,5294467470000000000000000
2023-09-05 18:25:47.000 UTC,0x456d643cd97b058fd3bbbeb76f04b1de3679bc6a,authIncreased,tbtc,24142876000000000000000,574092251390270525046615
2023-09-05 18:26:59.000 UTC,0x456d643cd97b058fd3bbbeb76f04b1de3679bc6a,authIncreased,randombeacon,24142876000000000000000,574092251390270525046615
2023-09-06 20:20:11.000 UTC,0x17ede21b60c44a0139968e0d1d9a001d2bdc8f85,authIncreased,tbtc,141387000000000000000000,2485275814210000000000002
2023-09-06 20:22:11.000 UTC,0x17ede21b60c44a0139968e0d1d9a001d2bdc8f85,authIncreased,randombeacon,141387000000000000000000,2485275814210000000000002
2023-09-06 22:07:11.000 UTC,0x58ac85f40c8cb6b10bd3235c8c75bf35e9c910f7,authIncreased,randombeacon,69300943030206845985453,69300943030206845985453
2023-09-06 22:07:35.000 UTC,0x58ac85f40c8cb6b10bd3235c8c75bf35e9c910f7,authIncreased,tbtc,69300943030206845985453,69300943030206845985453
2023-09-08 17:32:35.000 UTC,0xece5148dc2ec7031c2171959bad71e9a3bb06df5,authIncreased,tbtc,154750496151409249967527,1277401335397107317800234
2023-09-08 17:33:35.000 UTC,0xece5148dc2ec7031c2171959bad71e9a3bb06df5,authIncreased,randombeacon,154750496151409249967527,1277401335397107317800234
2023-09-08 20:49:23.000 UTC,0x700277deaf138c6af9b3177f83918b6a3544f27f,authIncreased,tbtc,432568511462453332480198,3163110228889245655146596
2023-09-08 20:49:59.000 UTC,0x700277deaf138c6af9b3177f83918b6a3544f27f,authIncreased,randombeacon,432568511462453332480198,3163110228889245655146596
2023-09-09 02:59:59.000 UTC,0x4553daa29662971ff6f1ca59390287e8bc25825f,authIncreased,tbtc,1157784224303339512213540,2999999996326927919918039
2023-09-09 03:01:11.000 UTC,0x4553daa29662971ff6f1ca59390287e8bc25825f,authIncreased,randombeacon,1157784224303339512213540,2999999996326927919918039
2023-09-09 03:21:47.000 UTC,0x43e17eecac8812b8e96e89b6075c5de63680d194,authIncreased,tbtc,291445210733261090918479,57753320006171662582404641
2023-09-09 03:22:35.000 UTC,0x43e17eecac8812b8e96e89b6075c5de63680d194,authIncreased,randombeacon,291445210733261090918479,57753320006171662582404641
2023-09-11 12:11:35.000 UTC,0xc8c36fa036244658920bc78d316efa4c9d98f306,authIncreased,tbtc,800000000000000000000000,14628280866251551731110329
2023-09-11 12:12:23.000 UTC,0xc8c36fa036244658920bc78d316efa4c9d98f306,authIncreased,randombeacon,800000000000000000000000,14628280866251551731110329
2023-09-15 12:19:23.000 UTC,0x7e15f9b79eb5be562bb8cf17885fc0c32e4fdde9,authIncreased,tbtc,2500000000000000000000000,2500000000000000000000000
2023-09-15 12:19:59.000 UTC,0x7e15f9b79eb5be562bb8cf17885fc0c32e4fdde9,authIncreased,randombeacon,2500000000000000000000000,2500000000000000000000000
2023-09-15 21:14:35.000 UTC,0x77ed29b8e69f26b318adf74eccb90ae549bbaa4c,authIncreased,tbtc,42231729063076787267200000,75714049481861899267200000
2023-09-15 21:15:11.000 UTC,0x77ed29b8e69f26b318adf74eccb90ae549bbaa4c,authIncreased,randombeacon,42231729063076787267200000,75714049481861899267200000
2023-09-16 09:57:11.000 UTC,0xc26ef6cf900d9302ec4a9f0b67cd1ee7d9009f1e,authDecreaseRequested,tbtc,40000000000000000000000,40000000000000000000000
2023-09-16 12:17:11.000 UTC,0x42bf5ff61279edda10a6e8268a30640ed710a866,authIncreased,tbtc,760155929891144992609573,5001525138768821729610906
2023-09-16 12:18:11.000 UTC,0x42bf5ff61279edda10a6e8268a30640ed710a866,authIncreased,randombeacon,760155929891144992609573,5001525138768821729610906
2023-09-17 20:47:23.000 UTC,0x95ee3fd02ac5e17dcd0726e1e536025ca0a984a6,authDecreaseApproved,tbtc,57614808090774369084352,0
2023-09-17 20:48:11.000 UTC,0x95ee3fd02ac5e17dcd0726e1e536025ca0a984a6,authDecreaseApproved,randombeacon,57614808090774369084352,0
2023-09-18 12:53:47.000 UTC,0xc58b4da84d6608500cc365652029e7ad91289b07,authIncreased,tbtc,89615713292213974819943,89615713292213974819943
2023-09-18 12:54:47.000 UTC,0xc58b4da84d6608500cc365652029e7ad91289b07,authDecreaseApproved,randombeacon,89615713292213974819943,0
2023-09-19 02:07:23.000 UTC,0x6de6440e5ffaf2fcdf1eac9da871a3cee5d61973,authIncreased,randombeacon,107172893157760000000000,107172893157760000000000
2023-09-19 02:07:47.000 UTC,0x6de6440e5ffaf2fcdf1eac9da871a3cee5d61973,authIncreased,tbtc,107172893157760000000000,107172893157760000000000
2023-09-19 02:31:47.000 UTC,0x6de6440e5ffaf2fcdf1eac9da871a3cee5d61973,authDecreaseRequested,tbtc,107172893157760000000000,107172893157760000000000
2023-09-19 02:33:59.000 UTC,0x6de6440e5ffaf2fcdf1eac9da871a3cee5d61973,authDecreaseApproved,tbtc,107172893157760000000000,0
2023-09-19 02:34:59.000 UTC,0x6de6440e5ffaf2fcdf1eac9da871a3cee5d61973,authDecreaseRequested,randombeacon,107172893157760000000000,107172893157760000000000
2023-09-19 02:35:23.000 UTC,0x6de6440e5ffaf2fcdf1eac9da871a3cee5d61973,authDecreaseRequested,randombeacon,107172893157760000000000,107172893157760000000000
2023-09-19 02:38:11.000 UTC,0x6de6440e5ffaf2fcdf1eac9da871a3cee5d61973,authDecreaseApproved,randombeacon,107172893157760000000000,0
2023-09-19 16:16:11.000 UTC,0xc58b4da84d6608500cc365652029e7ad91289b07,authDecreaseRequested,tbtc,89615713292213974819943,89615713292213974819943
2023-09-21 06:53:35.000 UTC,0x9709173ed6f194a953a77204359dbfd0e88a54d0,authIncreased,tbtc,115799989489590928214894,1563479172104642980584651
2023-09-21 06:53:59.000 UTC,0x9709173ed6f194a953a77204359dbfd0e88a54d0,authIncreased,randombeacon,115799989489590928214894,1563479172104642980584651
2023-09-22 05:51:35.000 UTC,0xc1d2fddf9abe7b3b56d97729139d1f46bd0da530,authIncreased,randombeacon,40000000000000000000000,40000000000000000000000
2023-09-22 05:51:35.000 UTC,0xc1d2fddf9abe7b3b56d97729139d1f46bd0da530,authIncreased,tbtc,40000000000000000000000,40000000000000000000000
2023-09-22 20:07:11.000 UTC,0xa3607a6aa36a7e134881f6db4360081d3148336c,authIncreased,randombeacon,499906400000000000000000,499906400000000000000000
2023-09-22 20:07:23.000 UTC,0xa3607a6aa36a7e134881f6db4360081d3148336c,authIncreased,tbtc,499906400000000000000000,499906400000000000000000
2023-09-25 06:00:47.000 UTC,0xc120ab7977bdda3b57f191dbf41a1af7da794baa,authDecreaseApproved,tbtc,3000000000611762389100000,0
2023-09-25 06:03:47.000 UTC,0xc120ab7977bdda3b57f191dbf41a1af7da794baa,authDecreaseApproved,randombeacon,3000000000611762389100000,0
2023-09-27 15:41:59.000 UTC,0x07c9a8f8264221906b7b8958951ce4753d39628b,authIncreased,tbtc,5312112660128994849380158,5312112660128994849380158
2023-09-27 15:42:35.000 UTC,0x07c9a8f8264221906b7b8958951ce4753d39628b,authIncreased,randombeacon,5312112660128994849380158,5312112660128994849380158
2023-09-27 23:42:59.000 UTC,0x65dd518e9d5486273ca810f8b9951fe20f512555,authDecreaseApproved,randombeacon,4494701418967176346296160,0
2023-09-27 23:44:35.000 UTC,0x65dd518e9d5486273ca810f8b9951fe20f512555,authDecreaseApproved,tbtc,4494701418967176346296160,0
2023-09-29 10:00:11.000 UTC,0x790d85121d684f20b5a803ec944a9e5d343ff803,authDecreaseApproved,randombeacon,48751305955719353848680,0
2023-09-29 13:05:59.000 UTC,0xa3607a6aa36a7e134881f6db4360081d3148336c,authDecreaseRequested,tbtc,499906400000000000000000,499906400000000000000000
2023-09-29 13:07:23.000 UTC,0xa3607a6aa36a7e134881f6db4360081d3148336c,authDecreaseRequested,randombeacon,499906400000000000000000,499906400000000000000000
2023-09-30 00:02:23.000 UTC,0x25037808ff1fdb04e07d286f25e6c629a34c1eec,authDecreaseRequested,tbtc,46981218037041398212136,46981218037041398212136
2023-09-30 00:03:23.000 UTC,0x25037808ff1fdb04e07d286f25e6c629a34c1eec,authDecreaseRequested,randombeacon,46981218037041398212136,46981218037041398212136
2023-09-30 21:01:35.000 UTC,0x94ebc0177c6519863ad6dee35cb4945771fc0267,authDecreaseRequested,tbtc,40000000000000000000000,40000000000000000000000
2023-09-30 21:02:35.000 UTC,0x94ebc0177c6519863ad6dee35cb4945771fc0267,authDecreaseRequested,randombeacon,40000000000000000000000,40000000000000000000000
2023-10-02 11:28:35.000 UTC,0x55fc5dda6b03d3ca89237ec34e5a657c4e8c6153,authDecreaseApproved,randombeacon,2297000000000000000000,40000711531720742162100
2023-10-02 18:23:35.000 UTC,0xe6b636575de648cea5e217ad26e32c01534e7ae4,authIncreased,tbtc,301441842466831306843545,2151441837932491078726574
2023-10-02 18:23:59.000 UTC,0xe6b636575de648cea5e217ad26e32c01534e7ae4,authIncreased,randombeacon,301441842466831306843545,2151441837932491078726574
2023-10-03 13:43:47.000 UTC,0xabbb9eb2512904123f9d372f26e2390a190d8550,authDecreaseApproved,tbtc,40000000000000000000000,0
2023-10-03 13:44:23.000 UTC,0xabbb9eb2512904123f9d372f26e2390a190d8550,authDecreaseApproved,randombeacon,40000000000000000000000,0
2023-10-03 16:17:47.000 UTC,0x492af9a0b99fed66dce727bb96ad133db83cdaf6,authIncreased,tbtc,13601887863674361462541,1119182882216598948748835
2023-10-03 16:18:23.000 UTC,0x492af9a0b99fed66dce727bb96ad133db83cdaf6,authIncreased,randombeacon,13601887863674361462541,1119182882216598948748835
2023-10-03 18:12:59.000 UTC,0xece5148dc2ec7031c2171959bad71e9a3bb06df5,authIncreased,tbtc,15254456333440508327445,1292655791730547826127679
2023-10-03 18:13:35.000 UTC,0xece5148dc2ec7031c2171959bad71e9a3bb06df5,authIncreased,randombeacon,15254456333440508327445,1292655791730547826127679
2023-10-03 21:46:47.000 UTC,0x1d2dfce7f23669dcafaa376314fa0ae938c8641c,authIncreased,randombeacon,24851258716184893688624,466583590038449407430663
2023-10-03 21:53:47.000 UTC,0x1d2dfce7f23669dcafaa376314fa0ae938c8641c,authIncreased,tbtc,18145467995367447335463,466583590038449407430663
2023-10-03 22:48:35.000 UTC,0xf2962794ebe69fc88f8db441c1cd13b9f90b1fe7,authIncreased,tbtc,375627409254534940495114,30893790457371888273273234
2023-10-03 22:50:59.000 UTC,0xf2962794ebe69fc88f8db441c1cd13b9f90b1fe7,authIncreased,randombeacon,375627409254534940495114,30893790457371888273273234
2023-10-04 00:37:47.000 UTC,0xfef6503a2cf17db14fae5d5874a50522677cfcec,authIncreased,tbtc,64000000000000000000000,5358467470000000000000000
2023-10-04 00:38:35.000 UTC,0xfef6503a2cf17db14fae5d5874a50522677cfcec,authIncreased,randombeacon,64000000000000000000000,5358467470000000000000000
2023-10-04 02:26:35.000 UTC,0x43e17eecac8812b8e96e89b6075c5de63680d194,authIncreased,tbtc,284415220460100000000000,58037735226631762582404641
2023-10-04 02:27:11.000 UTC,0x43e17eecac8812b8e96e89b6075c5de63680d194,authIncreased,randombeacon,284415220460100000000000,58037735226631762582404641
2023-10-04 21:26:59.000 UTC,0xd517479acaef258baa3ba6a351e9c714a79d597e,authIncreased,tbtc,114071047606053867118562,2651427341207782386841808
2023-10-04 21:27:59.000 UTC,0xd517479acaef258baa3ba6a351e9c714a79d597e,authIncreased,randombeacon,114071047606053867118562,2651427341207782386841808
2023-10-05 08:39:59.000 UTC,0xd7c6dcfc25ff4e0c76d7753db848e38f90e056e4,authIncreased,tbtc,16795031658945254714762,686452025213271686952842
2023-10-05 08:42:23.000 UTC,0xd7c6dcfc25ff4e0c76d7753db848e38f90e056e4,authIncreased,randombeacon,16795031658945254714762,686452025213271686952842
2023-10-05 17:09:59.000 UTC,0x9c7c2b00ea7800fbe32fd50d844645db07c27a74,authIncreased,tbtc,70372638320456886430918,1316045409697858297083753
2023-10-05 17:11:11.000 UTC,0x9c7c2b00ea7800fbe32fd50d844645db07c27a74,authIncreased,randombeacon,70372638320456886430918,1316045409697858297083753
2023-10-07 17:53:23.000 UTC,0x456d643cd97b058fd3bbbeb76f04b1de3679bc6a,authIncreased,tbtc,5694486300000000000000,579786737690270525046615
2023-10-07 17:54:23.000 UTC,0x456d643cd97b058fd3bbbeb76f04b1de3679bc6a,authIncreased,randombeacon,5694486300000000000000,579786737690270525046615
2023-10-08 19:17:35.000 UTC,0x70a2ce2d0b66061b44fef41d3ecf89b5a9e7522a,authIncreased,tbtc,388059340444318527857858,1026811037786971994413538
2023-10-08 19:18:47.000 UTC,0x70a2ce2d0b66061b44fef41d3ecf89b5a9e7522a,authIncreased,randombeacon,388059340444318527857858,1026811037786971994413538
2023-10-09 22:02:23.000 UTC,0xb2e1515dfe9bde106299c33529c582e5388d195d,authIncreased,tbtc,100000000000000000000000,1167111152968844131117060
2023-10-11 00:54:23.000 UTC,0x458ea837966e918ff1d14abc7b017921e7b97cf8,authIncreased,randombeacon,44783742669597027315923,44783742669597027315923
2023-10-11 00:54:47.000 UTC,0x458ea837966e918ff1d14abc7b017921e7b97cf8,authIncreased,tbtc,44783742669597027315923,44783742669597027315923
2023-10-11 01:09:35.000 UTC,0x458ea837966e918ff1d14abc7b017921e7b97cf8,authDecreaseRequested,tbtc,44783742669597027315923,44783742669597027315923
2023-10-11 01:10:11.000 UTC,0x458ea837966e918ff1d14abc7b017921e7b97cf8,authDecreaseRequested,randombeacon,44783742669597027315923,44783742669597027315923
2023-10-13 05:53:47.000 UTC,0x9709173ed6f194a953a77204359dbfd0e88a54d0,authIncreased,tbtc,18510445417341229683442,1581989617521984210268093
2023-10-13 05:53:59.000 UTC,0x9709173ed6f194a953a77204359dbfd0e88a54d0,authIncreased,randombeacon,18510445417341229683442,1581989617521984210268093
2023-10-17 15:32:35.000 UTC,0x708eccc3d3ad8ecc5b2bc018303ced4de44b8377,authIncreased,randombeacon,1400000000000000000000000,1400000000000000000000000
2023-10-17 15:32:59.000 UTC,0x708eccc3d3ad8ecc5b2bc018303ced4de44b8377,authIncreased,tbtc,1400000000000000000000000,1400000000000000000000000
2023-10-20 13:18:47.000 UTC,0xfef6503a2cf17db14fae5d5874a50522677cfcec,authIncreased,tbtc,750000000000000000000000,6108467470000000000000000
2023-10-20 13:19:23.000 UTC,0xfef6503a2cf17db14fae5d5874a50522677cfcec,authIncreased,randombeacon,750000000000000000000000,6108467470000000000000000
2023-10-23 07:15:23.000 UTC,0x72059c0ee489be670c397868f93e17fc4cbb10e7,authIncreased,tbtc,177475689266272201434864,177475689266272201434864
2023-10-23 07:18:11.000 UTC,0x72059c0ee489be670c397868f93e17fc4cbb10e7,authIncreased,randombeacon,177475689266272201434864,177475689266272201434864
2023-10-23 11:42:59.000 UTC,0x2ebe08379f4fd866e871a9b9e1d5c695154c6a9f,authDecreaseRequested,tbtc,5847299822861688154504000,5847299822861688154504000
2023-10-23 11:43:11.000 UTC,0x2ebe08379f4fd866e871a9b9e1d5c695154c6a9f,authDecreaseRequested,randombeacon,5847299822861688154504000,5847299822861688154504000
2023-10-25 22:19:47.000 UTC,0x46400c7d7817663c9356f16b480057673f8b1162,authIncreased,randombeacon,42700000000000000000000,42700000000000000000000
2023-10-25 22:20:11.000 UTC,0x46400c7d7817663c9356f16b480057673f8b1162,authIncreased,tbtc,42700000000000000000000,42700000000000000000000
2023-10-27 09:41:47.000 UTC,0x6fbe6eab3053fef0da871807346b0b40e989840f,authIncreased,randombeacon,226861443651172062780771,226861443651172062780771
2023-10-27 09:42:11.000 UTC,0x6fbe6eab3053fef0da871807346b0b40e989840f,authIncreased,tbtc,226861443651172062780771,226861443651172062780771
2023-10-30 23:18:35.000 UTC,0x458ea837966e918ff1d14abc7b017921e7b97cf8,authDecreaseApproved,tbtc,44783742669597027315923,0
2023-10-30 23:21:23.000 UTC,0x458ea837966e918ff1d14abc7b017921e7b97cf8,authDecreaseApproved,randombeacon,44783742669597027315923,0
2023-10-31 09:49:35.000 UTC,0xc1d2fddf9abe7b3b56d97729139d1f46bd0da530,authIncreased,randombeacon,157085298916960000000000,197085298916960000000000
2023-10-31 09:49:35.000 UTC,0xc1d2fddf9abe7b3b56d97729139d1f46bd0da530,authIncreased,tbtc,157085298916960000000000,197085298916960000000000
2023-10-31 10:20:23.000 UTC,0x6fbe6eab3053fef0da871807346b0b40e989840f,authIncreased,tbtc,433340000000000000000000,660201443651172062780771
2023-10-31 10:20:59.000 UTC,0x6fbe6eab3053fef0da871807346b0b40e989840f,authIncreased,randombeacon,433340000000000000000000,660201443651172062780771
2023-11-01 12:42:11.000 UTC,0x8e57f002866706fcfbdf78756dc45f93841dc783,authIncreased,tbtc,35274959116104669633404,602180388696734611417133
2023-11-01 12:44:59.000 UTC,0x8e57f002866706fcfbdf78756dc45f93841dc783,authIncreased,randombeacon,35274959116104669633404,602180388696734611417133
2023-11-02 14:01:35.000 UTC,0xf9283ac13aec8a2b60a56a82f1f5e4da1742ccf8,authIncreased,tbtc,538480957154655198544731,4647632351892119416965318
2023-11-02 14:02:35.000 UTC,0xf9283ac13aec8a2b60a56a82f1f5e4da1742ccf8,authIncreased,randombeacon,538480957154655198544731,4647632351892119416965318
