timestamp,bake_tezos__reward,adjustedReward,delegate_tezos__reward,delegateadjustedReward,total_staked,priceUsd,marketcapUsd
1593807325,6.229475,1.257784,5.525105,0.553413,79.845777,2.29,1636897000
1593800127,6.233903,1.259866,5.529032,0.554994,79.826696,2.29,1642734182
1593792932,6.237963,1.267095,5.532633,0.561764,79.723943,2.3,1643491393
1593785726,6.235875,1.265014,5.530781,0.55992,79.750512,2.3,1644056665
1593778527,6.231204,1.260281,5.526637,0.555715,79.811297,2.31,1653801931
1593771329,6.230544,1.259559,5.526052,0.555067,79.820751,2.31,1651715437
1593764128,6.230777,1.259728,5.526259,0.55521,79.81879,2.34,1676806993
1593756929,6.230565,1.259452,5.526071,0.554958,79.82253,2.33,1665253492
1593749725,6.230724,1.259547,5.526212,0.555035,79.821526,2.31,1653287762
1593742527,6.228453,1.257315,5.524198,0.55306,79.850001,2.33,1666037175
1593735329,6.228164,1.256965,5.523942,0.552742,79.854695,2.32,1663008498
1593728129,6.228105,1.256956,5.523889,0.55274,79.854645,2.34,1671725964
1593720926,6.228331,1.257124,5.52409,0.552882,79.852681,2.31,1658071746
1593713732,6.228934,1.257546,5.524624,0.553236,79.847854,2.31,1655844203
1593706527,6.228931,1.257608,5.524622,0.553299,79.846851,2.3,1647565137
1593699329,6.228458,1.256807,5.524203,0.552551,79.858184,2.39,1708547657
1593692128,6.228629,1.256904,5.524354,0.552629,79.857172,2.36,1689046833
1593684935,6.227545,1.255447,5.523392,0.551295,79.877056,2.36,1691061115
1593677734,6.227692,1.255658,5.523523,0.551489,79.874148,2.37,1695095067
1593670529,6.228018,1.255728,5.523812,0.551522,79.874075,2.35,1684415983
1593663328,6.227264,1.254693,5.523143,0.550572,79.888271,2.39,1713760135
1593656128,6.227036,1.254532,5.522941,0.550437,79.890118,2.4,1720470007
1593648933,6.229266,1.256643,5.524919,0.552296,79.863425,2.4,1720931511
1593641735,6.228025,1.255272,5.523818,0.551065,79.881433,2.4,1718540091
1593634533,6.229101,1.255966,5.524772,0.551638,79.873755,2.39,1715483200
1593627337,6.231335,1.258019,5.526754,0.553438,79.848023,2.43,1739161740
1593620132,6.229381,1.256148,5.525021,0.551787,79.871751,2.43,1738048669
1593612932,6.229241,1.256122,5.524897,0.551778,79.871706,2.42,1731490741
1593605733,6.228822,1.255863,5.524525,0.551566,79.874514,2.4,1718650466
1593598531,6.230211,1.256206,5.525757,0.551752,79.873491,2.4,1720960141
1593591336,6.230243,1.256334,5.525785,0.551877,79.871538,2.36,1686865192
1593584128,6.230037,1.256295,5.525603,0.551861,79.871501,2.36,1688555967
1593576929,6.229456,1.256004,5.525088,0.551635,79.874301,2.36,1690305096
1593569738,6.228674,1.25579,5.524394,0.55151,79.875207,2.35,1683471731
1593562531,6.227301,1.255813,5.523176,0.551688,79.870406,2.34,1674374754
1593555332,6.216046,1.251835,5.513194,0.548983,79.897949,2.37,1693970594
1593548132,6.227945,1.254766,5.523747,0.550568,79.889298,2.38,1704845501
1593540930,6.228763,1.255292,5.524472,0.551001,79.8835,2.38,1702540082
1593533732,6.229197,1.255679,5.524858,0.55134,79.878683,2.39,1708566117
1593526532,6.229038,1.255473,5.524717,0.551152,79.881478,2.39,1707049412
1593519327,6.228761,1.255243,5.524471,0.550953,79.884279,2.39,1708132995
1593512128,6.228966,1.255406,5.524653,0.551093,79.882321,2.39,1710311140
1593504928,6.229096,1.255495,5.524768,0.551167,79.881309,2.37,1699395424
1593497731,6.229095,1.255558,5.524768,0.55123,79.880308,2.36,1691557868
1593490534,6.22913,1.25545,5.524798,0.551118,79.882151,2.38,1703018815
1593483331,6.228818,1.255212,5.524522,0.550916,79.884958,2.39,1708405737
1593476132,6.228116,1.254246,5.523899,0.550029,79.898198,2.41,1729495060
1593468932,6.228693,1.254664,5.524411,0.550382,79.89335,2.43,1739783664
1593461732,6.229843,1.255141,5.525431,0.550728,79.889414,2.4,1717606280
1593454530,6.209422,1.234382,5.507318,0.532279,80.157588,2.42,1729078096
1593447332,6.209656,1.234668,5.507526,0.532538,80.153736,2.39,1706959446
1593440131,6.208403,1.233477,5.506415,0.531489,80.168912,2.36,1691184159
1593432934,6.208163,1.233313,5.506202,0.531352,80.170776,2.37,1697585715
1593425728,6.207963,1.233041,5.506024,0.531103,80.174523,2.38,1705458267
1593418528,6.208429,1.233432,5.506438,0.531441,80.169711,2.36,1690044158
1593411328,6.198615,1.223705,5.497734,0.522824,80.295242,2.38,1699669218
1593404130,6.198951,1.223893,5.498032,0.522973,80.293282,2.38,1701144669
1593396930,6.198822,1.22387,5.497917,0.522965,80.293238,2.4,1718409931
1593389733,6.205377,1.230361,5.503731,0.528715,80.209461,2.37,1695177575
1593382531,6.205462,1.23038,5.503806,0.528725,80.209414,2.36,1691901770
1593375330,6.205273,1.230405,5.503639,0.528771,80.208419,2.39,1710635604
1593368130,6.205818,1.231224,5.504122,0.529528,80.19696,2.41,1721860399
1593360929,6.205816,1.23158,5.504121,0.529885,80.19121,2.42,1728793712
1593353730,6.205582,1.231419,5.503913,0.52975,80.193059,2.39,1709111436
1593346530,6.205955,1.231438,5.504244,0.529726,80.193952,2.38,1706414408
1593339327,6.204982,1.23113,5.50338,0.529528,80.195812,2.41,1723524981
1593332132,6.205937,1.231677,5.504228,0.529968,80.190037,2.38,1700770081
1593324931,6.205085,1.231157,5.503472,0.529544,80.195698,2.31,1649259813
1593317732,6.204032,1.230834,5.502538,0.52934,80.197546,2.3,1648493522
1593310532,6.197326,1.229922,5.496591,0.529186,80.190842,2.31,1650102987
1593303328,6.212089,1.235097,5.509684,0.532692,80.154608,2.31,1660930094
1593296130,6.21272,1.235757,5.510244,0.533281,80.145998,2.33,1667607519
1593288929,6.212936,1.235922,5.510436,0.533421,80.144032,2.29,1639737953
1593281727,6.214407,1.237341,5.51174,0.534674,80.125904,2.35,1682036633
1593274539,6.215655,1.238539,5.512847,0.535731,80.11062,2.36,1687419959
1593267327,6.214588,1.237326,5.5119,0.534638,80.126725,2.45,1754872875
1593260125,6.214658,1.237343,5.511963,0.534647,80.126677,2.47,1765911696
1593252924,6.21624,1.238667,5.513366,0.535793,80.110427,2.46,1761903965
1593245725,6.217,1.239472,5.51124,0.533711,80.099917,2.48,1773708414
1593238527,6.21806,1.240167,5.512179,0.534286,80.092125,2.47,1770999538
1593231325,6.21806,1.240167,5.512179,0.534286,80.092125,2.46,1758753100
1593224127,6.21806,1.240167,5.512179,0.534286,80.092125,2.46,1760756450
1593216926,6.218139,1.240304,5.512249,0.534414,80.090177,2.47,1775373807
1593209727,6.218233,1.240444,5.512332,0.534544,80.088226,2.5,1784787735
1593202526,6.220526,1.242681,5.514365,0.53652,80.059614,2.49,1775362991
1593195330,6.219493,1.241591,5.51345,0.535547,80.073831,2.48,1776081412
1593188126,6.220394,1.24213,5.514191,0.535927,80.068043,2.46,1759592995
1593180928,6.219457,1.241118,5.51336,0.535021,80.081311,2.48,1774576878
1593173784,6.216677,1.238261,5.510896,0.53248,80.118368,2.52,1805204488
1593166525,6.216931,1.238433,5.511121,0.532623,80.116403,2.52,1807402532
1593159326,6.217579,1.238803,5.511695,0.532919,80.112532,2.49,1778291874
1593152127,6.218008,1.239128,5.512076,0.533196,80.10867,2.52,1801994875
1593144928,6.216833,1.238069,5.511034,0.53227,80.121953,2.52,1804010691
1593137726,6.216404,1.23775,5.510654,0.532,80.125717,2.55,1823572603
1593130528,6.216031,1.23756,5.510323,0.531852,80.127574,2.57,1840035473
1593123327,6.216263,1.237728,5.510529,0.531994,80.125622,2.61,1862084173
1593116127,6.215712,1.237444,5.51004,0.531772,80.128426,2.6,1857261349
1593108929,6.215753,1.237692,5.510076,0.532015,80.124572,2.61,1871308822
1593101727,6.216805,1.238319,5.51101,0.532523,80.11785,2.62,1872552785
1593094526,6.216928,1.238406,5.511119,0.532596,80.116843,2.6,1855117277
1593087327,6.216885,1.238341,5.51108,0.532536,80.117745,2.61,1864673999
1593080128,6.219212,1.238927,5.513143,0.532858,80.115761,2.63,1884163793
1593072927,6.21929,1.23936,5.513213,0.533282,80.109055,2.61,1867919109
1593065728,6.221232,1.240045,5.514934,0.533747,80.104249,2.6,1856367960
1593058529,6.219623,1.240675,5.513508,0.53456,80.088969,2.58,1846219715
1593051326,6.225067,1.243837,5.518334,0.537104,80.055588,2.62,1870630076
1593044128,6.22673,1.245416,5.519808,0.538494,80.035556,2.61,1878300035
1593036929,6.227137,1.245738,5.520169,0.53877,80.031689,2.61,1868265964
1593029726,6.229566,1.248067,5.522322,0.540822,80.002104,2.62,1874267251
1593022528,6.22986,1.248364,5.522583,0.541086,79.99827,2.61,1867824008
1593015330,6.230071,1.248292,5.522769,0.540991,80.000098,2.59,1854105851
1593008129,6.226346,1.244469,5.519467,0.537591,80.049534,2.68,1916845725
1593000928,6.229457,1.247584,5.522225,0.540352,80.009506,2.68,1913218426
1592993728,6.2296,1.247734,5.522352,0.540486,80.007555,2.72,1948219082
1592986528,6.229183,1.247239,5.521982,0.540038,80.014162,2.74,1946922043
1592979328,6.229835,1.247788,5.52256,0.540513,80.007446,2.85,2037188369
1592972131,6.229882,1.247801,5.522601,0.540521,80.007387,2.83,2022753307
1592964933,6.229725,1.247535,5.522463,0.540273,80.011144,2.81,2011604060
1592957730,6.229554,1.247386,5.522311,0.540143,80.013001,2.78,1988396318
1592950535,6.229255,1.246974,5.522046,0.539765,80.018652,2.79,1990625599
1592943329,6.22848,1.246229,5.521359,0.539108,80.028123,2.77,1980515242
1592936132,6.2291,1.24689,5.521908,0.539698,80.019508,2.76,1973359158
1592928929,6.228051,1.245558,5.520979,0.538485,80.037531,2.77,1978645558
1592921729,6.225734,1.243083,5.518925,0.536274,80.06984,2.74,1960667274
1592914529,6.226174,1.243353,5.519315,0.536493,80.066928,2.67,1905845816
1592907327,6.226232,1.243248,5.519366,0.536383,80.068786,2.65,1894429592
1592900129,6.226777,1.243835,5.519849,0.536907,80.06111,2.66,1898198048
1592892925,6.226925,1.244044,5.51998,0.5371,80.058222,2.65,1895960866
1592885724,6.227048,1.244249,5.520089,0.537291,80.055325,2.66,1898513210
1592878526,6.226756,1.243484,5.519831,0.536558,80.066686,2.64,1887232899
1592871328,6.228435,1.245244,5.521319,0.538128,80.043793,2.69,1917218874
1592864127,6.22816,1.244718,5.521075,0.537633,80.051363,2.69,1922151502
1592856928,6.230019,1.246693,5.522723,0.539397,80.025611,2.68,1912724776
1592849727,6.230358,1.246705,5.523023,0.53937,80.026515,2.69,1919026962
1592842526,6.231187,1.247704,5.523759,0.540276,80.013134,2.67,1909161967
1592835325,6.230961,1.24778,5.523558,0.540378,80.011187,2.66,1899141796
1592828126,6.233354,1.249864,5.525679,0.54219,79.985424,2.65,1895973290
1592820928,6.2322,1.249577,5.524657,0.542033,79.986333,2.65,1896401618
1592813725,6.227818,1.248881,5.520772,0.541835,79.983432,2.65,1891017777
1592806525,6.231614,1.252017,5.524137,0.544541,79.945287,2.64,1889386921
1592799324,6.231202,1.251642,5.523772,0.544211,79.949995,2.65,1891954584
1592792126,6.2313,1.251782,5.523859,0.544341,79.94805,2.64,1888484686
1592784927,6.23102,1.251551,5.523611,0.544142,79.950861,2.58,1848013897
1592777726,6.231412,1.251812,5.523958,0.544358,79.947935,2.59,1850375107
1592770525,6.231539,1.2519,5.524071,0.544432,79.946931,2.6,1861974971
1592763326,6.231466,1.251889,5.524006,0.544428,79.946882,2.6,1861719218
1592756125,6.231438,1.251827,5.523981,0.54437,79.947775,2.62,1871020244
1592748925,6.231197,1.251663,5.523768,0.544234,79.949632,2.62,1872439186
1592741725,6.231581,1.251686,5.524108,0.544213,79.950503,2.62,1874678738
1592734525,6.232,1.251952,5.52448,0.544432,79.947582,2.61,1862751800
1592727325,6.232226,1.251943,5.524679,0.544396,79.948461,2.6,1861521037
1592720126,6.232066,1.251736,5.524538,0.544208,79.951268,2.62,1872230427
1592712926,6.232076,1.251682,5.524547,0.544153,79.952162,2.61,1864231731
1592705726,6.232037,1.251736,5.524512,0.544212,79.951163,2.61,1867628201
1592698525,6.231978,1.251787,5.52446,0.544269,79.950163,2.62,1869972383
1592691323,6.232092,1.251873,5.524561,0.544342,79.949151,2.61,1866864556
1592684125,6.231919,1.251841,5.524408,0.54433,79.949104,2.59,1852284524
1592676924,6.232754,1.252665,5.525148,0.545059,79.938569,2.59,1853080438
1592669724,6.23275,1.252846,5.525144,0.54524,79.935659,2.57,1835031159
1592662525,6.233073,1.253389,5.525431,0.545746,79.927992,2.6,1860194160
1592655324,6.235398,1.255759,5.527491,0.547853,79.897459,2.63,1874317714
1592648124,6.238138,1.256676,5.529921,0.548459,79.891589,2.59,1854213647
1592640926,6.239002,1.257448,5.530687,0.549132,79.882008,2.63,1876208790
1592633726,6.239482,1.257786,5.531112,0.549415,79.878141,2.63,1882752135
1592626525,6.240149,1.258339,5.531703,0.549893,79.871426,2.65,1895693081
1592619324,6.240535,1.257886,5.532046,0.549396,79.879927,2.64,1891154696
1592612125,6.241762,1.259265,5.533133,0.550636,79.861783,2.62,1871917867
1592604934,6.24298,1.259755,5.534213,0.550987,79.857877,2.65,1890655699
1592597725,6.24288,1.259797,5.534124,0.551041,79.856878,2.62,1876048930
1592590526,6.24399,1.261154,5.535108,0.552272,79.83873,2.66,1901013511
1592583327,6.245468,1.26211,5.536419,0.55306,79.828197,2.68,1913975422
1592576147,6.245225,1.262361,5.536203,0.553339,79.823387,2.69,1924382954
1592568925,6.242123,1.261143,5.533453,0.552474,79.832863,2.68,1917701510
1592561725,6.248662,1.264847,5.53925,0.555435,79.794697,2.66,1900900137
1592554524,6.25687,1.273065,5.546526,0.562721,79.689864,2.63,1879401599
1592547325,6.257189,1.273313,5.546808,0.562932,79.686941,2.66,1897730287
1592540125,6.257134,1.273186,5.54676,0.562812,79.68879,2.64,1885359529
1592532924,6.255628,1.271514,5.545424,0.561311,79.710624,2.64,1886011682
1592525729,6.256059,1.271962,5.545807,0.56171,79.704855,2.66,1904455403
1592518528,6.256881,1.272611,5.546536,0.562265,79.697162,2.69,1912409568
1592511327,6.256144,1.271691,5.545882,0.561429,79.709471,2.74,1838505223
1592504128,6.257305,1.272765,5.546912,0.562372,79.696068,2.6,1859909219
1592496925,6.257508,1.272989,5.547091,0.562572,79.693157,2.62,1871118741
1592489727,6.255683,1.271191,5.545473,0.560981,79.715972,2.63,1881844799
1592482525,6.253106,1.268408,5.543189,0.558492,79.752107,2.64,1882797603
1592475328,6.253145,1.268479,5.543223,0.558558,79.751106,2.65,1893571509
1592468133,6.254401,1.269513,5.544337,0.559449,79.738646,2.64,1888427170
1592460933,6.254509,1.269657,5.544433,0.559581,79.73669,2.64,1885698814
1592453733,6.252504,1.267408,5.542655,0.55756,79.76616,2.66,1901987794
1592446533,6.252648,1.267441,5.542784,0.557576,79.766095,2.68,1911021074
1592439332,6.252875,1.26755,5.542985,0.55766,79.765089,2.68,1911992528
1592432133,6.252739,1.267288,5.542864,0.557413,79.768838,2.63,1877203202
1592424930,6.256494,1.271091,5.546193,0.56079,79.720195,2.56,1831007908
1592417742,6.256389,1.270657,5.5461,0.560368,79.726796,2.6,1858257025
1592410537,6.256744,1.270852,5.546414,0.560522,79.724831,2.62,1873430092
1592403332,6.256012,1.270171,5.545765,0.559924,79.733342,2.63,1876649826
1592396133,6.255792,1.269773,5.54557,0.559551,79.738998,2.65,1889755984
1592388933,6.255901,1.269679,5.545667,0.559445,79.740851,2.64,1888583558
1592381732,6.255295,1.269142,5.54513,0.558977,79.747471,2.64,1887803430
1592374532,6.25509,1.268985,5.544948,0.558843,79.74932,2.59,1847604384
1592367331,6.254922,1.268954,5.544799,0.558831,79.749275,2.59,1851010103
1592360133,6.254297,1.268532,5.544245,0.55848,79.754,2.59,1849476260
1592352929,6.253402,1.267937,5.543452,0.557986,79.760617,2.61,1865448368
1592345733,6.253479,1.268491,5.543519,0.558532,79.751995,2.6,1854773809
1592338535,6.252445,1.268285,5.542603,0.558443,79.751947,2.59,1851303921
1592331330,6.253622,1.268468,5.543646,0.558492,79.752836,2.59,1852635747
1592324134,6.250972,1.268232,5.541298,0.558558,79.748025,2.58,1844366757
1592316931,6.211159,1.259759,5.506004,0.554604,79.754636,2.63,1878808863
1592309729,6.258762,1.271906,5.548203,0.561347,79.714531,2.63,1876214506
1592302526,6.258919,1.272002,5.548342,0.561425,79.713516,2.64,1887339295
1592295328,6.258478,1.271499,5.547951,0.560972,79.720122,2.64,1886431409
1592288128,6.259349,1.272217,5.548724,0.561591,79.711475,2.64,1884541638
1592280925,6.259662,1.272463,5.549001,0.561802,79.708552,2.64,1887749047
1592273726,6.259478,1.27231,5.548837,0.56167,79.710404,2.61,1868427985
1592266528,6.25984,1.272507,5.549158,0.561825,79.708431,2.63,1873742433
1592259331,6.258658,1.271257,5.548111,0.56071,79.724568,2.64,1883559394
1592252131,6.258765,1.271402,5.548205,0.560843,79.722595,2.66,1896418805
1592244930,6.259594,1.272052,5.54894,0.561398,79.714903,2.58,1842303312
1592237729,6.281864,1.294236,5.568682,0.581054,79.433677,2.56,1830474395
1592230526,6.265865,1.278287,5.5545,0.566922,79.635694,2.52,1798821286
1592223328,6.265047,1.277528,5.553774,0.566255,79.645158,2.51,1792012353
1592216128,6.265795,1.277804,5.554438,0.566447,79.643173,2.53,1804500906
1592208931,6.266779,1.278844,5.55531,0.567375,79.629778,2.5,1784119036
1592201724,6.266252,1.278084,5.554842,0.566675,79.640192,2.49,1776095442
1592194524,6.266099,1.277996,5.554707,0.566604,79.641097,2.55,1821444748
1592187326,6.265852,1.27783,5.554488,0.566466,79.642951,2.55,1821173569
1592180127,6.266336,1.278231,5.554917,0.566812,79.63812,2.57,1847766468
1592172927,6.266241,1.277858,5.554833,0.56645,79.643769,2.59,1849416552
1592165727,6.266453,1.277965,5.555021,0.566533,79.642749,2.63,1875820604
1592158531,6.266862,1.277815,5.555384,0.566336,79.64648,2.63,1877641319
1592151328,6.267215,1.278248,5.555696,0.56673,79.640707,2.64,1881917969
1592144130,6.266784,1.277925,5.555314,0.566455,79.644469,2.65,1894835475
1592136930,6.266979,1.277968,5.555487,0.566476,79.644413,2.66,1899991509
1592129726,6.267734,1.277887,5.556156,0.56631,79.648149,2.66,1896713261
1592122530,6.267341,1.277571,5.555808,0.566039,79.651915,2.65,1894506737
1592115331,6.267965,1.277881,5.556361,0.566278,79.648997,2.67,1906191160
1592108128,6.268289,1.278309,5.556648,0.566668,79.64323,2.68,1914891339
1592100926,6.268862,1.278429,5.557156,0.566724,79.64317,2.68,1916605163
1592093727,6.268478,1.278174,5.556816,0.566512,79.645989,2.7,1925011455
1592086525,6.260358,1.269185,5.545936,0.554762,79.763188,2.68,1911709093
1592079327,6.260209,1.268978,5.545803,0.554573,79.766,2.67,1906826067
1592072125,6.260358,1.269072,5.545936,0.554649,79.764991,2.69,1918361916
1592064926,6.263042,1.274455,5.548313,0.559726,79.687713,2.71,1934226301
1592057725,6.263052,1.27446,5.548322,0.55973,79.687663,2.7,1926268763
1592050525,6.263019,1.274338,5.548293,0.559612,79.689506,2.68,1912707598
1592043325,6.263024,1.274342,5.548297,0.559615,79.689455,2.71,1936738973
1592036126,6.262768,1.273995,5.54807,0.559298,79.694161,2.71,1939584679
1592028922,6.262857,1.274077,5.548149,0.559369,79.693158,2.67,1904710791
1592021725,6.262927,1.274153,5.548211,0.559437,79.692156,2.66,1896507712
1592014525,6.263495,1.274631,5.548714,0.55985,79.686378,2.66,1900292721
1592007328,6.264531,1.275681,5.549632,0.560782,79.67298,2.67,1904799551
1592000127,6.264736,1.275904,5.549813,0.560982,79.67007,2.68,1913430129
1591992926,6.264705,1.275783,5.549786,0.560864,79.671912,2.65,1900211481
1591985727,6.264224,1.27533,5.54936,0.560466,79.677581,2.64,1887157073
1591978526,6.265405,1.276291,5.550407,0.561292,79.666071,2.67,1904331103
1591971327,6.264788,1.275572,5.54986,0.560644,79.675542,2.74,1959362957
1591964127,6.265949,1.276768,5.550888,0.561707,79.660235,2.75,1961041024
1591956926,6.266496,1.277062,5.551373,0.561939,79.657307,2.72,1936602292
1591949726,6.27324,1.283821,5.645916,0.656497,79.571443,2.73,1947545045
1591942525,6.272626,1.282922,5.645363,0.65566,79.583764,2.71,1932763478
1591935325,6.273928,1.284089,5.646536,0.656696,79.569406,2.67,1908619925
1591928125,6.274658,1.284482,5.647192,0.657017,79.565514,2.67,1904139297
1591920928,6.26569,1.275543,5.639121,0.648974,79.678934,2.6,1855659563
1591913729,6.267416,1.277093,5.640675,0.650351,79.659809,2.65,1891494561
1591906528,6.268345,1.277823,5.64151,0.650989,79.651167,2.61,1865490887
1591899327,6.271833,1.281347,5.64465,0.654164,79.606298,2.65,1893469728
1591892130,6.274655,1.283901,5.647189,0.656436,79.574766,2.73,1947906506
1591884928,6.273928,1.283218,5.646535,0.655825,79.583298,2.78,1988616412
1591877729,6.272493,1.281851,5.645243,0.654602,79.600413,2.86,2038787312
1591870524,6.272287,1.281752,5.645058,0.654524,79.601318,2.86,2038621273
1591863327,6.273678,1.282818,5.646311,0.65545,79.588861,2.87,2051338774
1591856125,6.273714,1.283008,5.646343,0.655636,79.585953,2.89,2062750014
1591848927,6.272848,1.282415,5.645564,0.65513,79.592588,2.9,2068367737
1591841730,6.271748,1.281834,5.644573,0.654659,79.598263,2.89,2063356464
1591834530,6.270458,1.281754,5.643412,0.654708,79.595345,2.89,2060968682
1591827326,6.262918,1.279501,5.636627,0.65321,79.606748,2.88,2057162208
1591820126,6.275017,1.285266,5.647515,0.657764,79.554205,2.9,2066399368
1591812928,6.274654,1.284778,5.647189,0.657312,79.560802,2.88,2056167306
1591805729,6.27495,1.284844,5.647455,0.657349,79.560712,2.89,2062427655
1591798529,6.27498,1.284557,5.647482,0.657059,79.565382,2.91,2076801630
1591791328,6.275776,1.285203,5.648199,0.657625,79.55768,2.88,2053801099
1591784130,6.276659,1.285929,5.648993,0.658263,79.548995,2.88,2051718079
1591776929,6.276486,1.285776,5.648837,0.658127,79.55087,2.87,2045103063
1591769730,6.275988,1.285318,5.648389,0.657719,79.556537,2.89,2062470006
1591762528,6.275932,1.28531,5.648339,0.657717,79.556486,2.88,2058226386
1591755331,6.27594,1.285375,5.648346,0.657781,79.555479,2.89,2060812818
1591748127,6.275561,1.285061,5.648005,0.657505,79.55924,2.9,2070263939
1591740929,6.275546,1.285002,5.647991,0.657448,79.560134,2.89,2064988427
1591733733,6.277026,1.286565,5.649323,0.658863,79.54005,2.9,2065606646
1591726531,6.27747,1.286841,5.649723,0.659094,79.537112,2.9,2067475595
1591719336,6.278203,1.287533,5.650383,0.659713,79.52847,2.89,2060182643
1591712128,6.278771,1.287477,5.650894,0.6596,79.531225,2.9,2069095786
1591704930,6.278638,1.287273,5.650774,0.65941,79.534027,2.9,2071419353
1591697730,6.278919,1.287157,5.651027,0.659265,79.536805,2.89,2058097560
1591690549,6.27994,1.287909,5.651946,0.659915,79.528147,2.9,2065616372
1591683338,6.279857,1.287716,5.651871,0.659731,79.53095,2.9,2065945730
1591676137,6.279912,1.287851,5.651921,0.659859,79.52899,2.9,2066306645
1591668938,6.279488,1.287528,5.651539,0.659579,79.532752,2.92,2080181709
1591661739,6.280886,1.288358,5.652797,0.660269,79.524088,2.96,2109079436
1591654531,6.281614,1.28893,5.653453,0.660769,79.517349,2.93,2086430544
1591647342,6.282169,1.289587,5.653952,0.66137,79.508712,2.92,2078350857
1591640137,6.283114,1.290623,5.654802,0.662311,79.495306,2.92,2084769799
1591632942,6.283723,1.291411,5.655351,0.663038,79.484754,2.93,2090060759
1591625741,6.28355,1.291438,5.655195,0.663083,79.483758,2.91,2074152823
1591618570,6.284371,1.291671,5.655934,0.663234,79.482726,2.94,2096382207
1591611338,6.286132,1.292636,5.657518,0.664023,79.473119,2.94,2097628862
1591604139,6.290616,1.297341,5.661554,0.668279,79.412962,2.92,2080709916
1591596932,6.292528,1.299659,5.663275,0.670406,79.382382,2.89,2063795113
1591589748,6.293031,1.299646,5.663728,0.670343,79.384236,2.88,2053266107
1591582537,6.289712,1.297645,5.66074,0.668674,79.405167,2.88,2051454202
1591575356,6.290584,1.297768,5.661525,0.66871,79.406063,2.88,2055931236
1591568135,6.293195,1.300412,5.663875,0.671092,79.372608,2.87,2045505549
1591560935,6.29402,1.300769,5.664618,0.671367,79.369626,2.88,2054394803
1591553734,6.295031,1.301465,5.665528,0.671962,79.361887,2.84,2025962281
1591546537,6.296331,1.302342,5.666698,0.672708,79.352232,2.82,2010085632
1591539350,6.297285,1.302846,5.667556,0.673118,79.347342,2.83,2015102651
1591532130,6.297598,1.302976,5.667838,0.673216,79.346312,2.86,2037237913
1591524945,6.297569,1.302854,5.667812,0.673097,79.348152,2.91,2073537578
1591517761,6.298054,1.303139,5.668248,0.673334,79.345219,2.93,2088513285
1591510541,6.298567,1.30355,5.66871,0.673693,79.340381,2.91,2078461193
1591503339,6.298638,1.303628,5.668774,0.673764,79.339372,2.93,2088542708
1591496135,6.299079,1.303963,5.669171,0.674055,79.335498,2.92,2081443228
1591488936,6.299375,1.304149,5.669437,0.674211,79.333524,2.92,2085264281
1591481736,6.299828,1.304487,5.669845,0.674504,79.329637,2.93,2088457001
1591474563,6.300288,1.304827,5.67026,0.674798,79.325759,2.91,2077816527
1591467348,6.300122,1.304676,5.67011,0.674663,79.327611,2.92,2078624864
1591460153,6.299642,1.30422,5.669678,0.674255,79.333277,2.94,2099422772
1591452940,6.299707,1.303998,5.669737,0.674027,79.337015,2.94,2097932361
1591445732,6.299971,1.304116,5.669974,0.674119,79.336001,2.96,2112157249
1591438539,6.300251,1.304059,5.670226,0.674034,79.337831,2.95,2104359495
1591431337,6.300396,1.304212,5.670357,0.674173,79.335869,2.93,2085783976
1591424143,6.300377,1.304212,5.67034,0.674174,79.335814,2.93,2087087314
1591416939,6.300722,1.304587,5.67065,0.674515,79.330988,2.93,2090384693
1591409733,6.300975,1.304643,5.670878,0.674545,79.330935,2.92,2080041928
1591402535,6.2999,1.303343,5.66991,0.673352,79.348049,2.91,2088472303
1591395333,6.299103,1.30258,5.669193,0.67267,79.357539,2.92,2080774591
1591388130,6.300021,1.303554,5.670019,0.673552,79.345082,2.96,2112498576
1591380938,6.299535,1.303157,5.669582,0.673203,79.349802,2.97,2117424403
1591373745,6.299296,1.303051,5.669366,0.673121,79.350704,2.96,2112324289
1591366530,6.298712,1.302153,5.668841,0.672281,79.363047,2.98,2121695420
1591359335,6.299065,1.30271,5.669158,0.672803,79.355361,2.97,2118263822
1591352134,6.29763,1.301635,5.667867,0.671872,79.367717,2.99,2139043413
1591344931,6.29696,1.30168,5.667264,0.671984,79.364803,3.01,2145258692
1591337728,6.296973,1.301506,5.667276,0.671809,79.367611,3,2141035937
1591330533,6.287915,1.299401,5.659123,0.670609,79.371377,2.98,2121763290
1591323335,6.301745,1.304665,5.67157,0.674491,79.333106,2.99,2133676390
1591316129,6.301981,1.304899,5.671783,0.674701,79.330175,2.99,2132244650
1591308930,6.303003,1.305932,5.672703,0.675632,79.314839,2.98,2126685934
1591301736,6.301929,1.304692,5.671736,0.674499,79.33099,2.97,2119237601
1591294541,6.301215,1.303888,5.671094,0.673766,79.34142,3.03,2161318151
1591287329,6.302385,1.304976,5.672147,0.674738,79.327985,3.06,2180141350
1591280130,6.302395,1.304803,5.672156,0.674563,79.330767,3.02,2158076617
1591272932,6.302493,1.304708,5.672244,0.674459,79.332595,2.97,2117690785
1591265729,6.303516,1.305526,5.673164,0.675175,79.322965,2.95,2102966679
1591258533,6.303585,1.305604,5.673226,0.675246,79.321954,3.01,2148870941
1591251330,6.303799,1.305833,5.673419,0.675453,79.319035,3.01,2149040130
1591244129,6.302795,1.304726,5.672515,0.674447,79.333293,3.06,2180106842
