timestamp,delegate_livepeer__reward,delegate_livepeer__adjustedReward,run_a_transcoder_node__reward,adjustedReward,total_staked,priceUsd,marketcapUsd
1613677235,19.838866,7.341978,22.043185,9.546296,56.692755,4.58,106252130
1613670030,19.838866,7.341978,22.043185,9.546296,56.692755,4.65,107716705
1613662836,19.838866,7.341978,22.043185,9.546296,56.692755,4.61,106997588
1613655624,19.838866,7.341978,22.043185,9.546296,56.692755,4.55,105755071
1613648420,19.838866,7.341978,22.043185,9.546296,56.692755,4.52,104967027
1613641222,19.838866,7.341978,22.043185,9.546296,56.692755,4.48,104289768
1613634023,19.838866,7.341978,22.043185,9.546296,56.692755,4.51,104648172
1613627081,19.838872,7.341919,22.043191,9.546238,56.693028,4.52,104897874
1613626985,19.838872,7.341919,22.043191,9.546238,56.693028,4.52,105439740
1613626854,19.838872,7.341919,22.043191,9.546238,56.693028,4.52,105439740
1613619657,19.83888,7.341842,22.043199,9.546162,56.693392,4.53,105097034
1613612433,19.83888,7.341842,22.043199,9.546162,56.693392,4.52,104830307
1613605224,19.83888,7.341842,22.043199,9.546162,56.693392,4.46,103398007
1613598026,19.84484,7.345561,22.049822,9.550543,56.68653,4.63,107335672
1613590830,19.84484,7.345561,22.049822,9.550543,56.68653,4.37,101380368
1613583623,19.84484,7.345561,22.049822,9.550543,56.68653,4.35,101039768
1613576425,19.84484,7.345561,22.049822,9.550543,56.68653,4.31,100107380
1613569229,19.84484,7.345561,22.049822,9.550543,56.68653,4.33,100551617
1613562028,19.84484,7.345561,22.049822,9.550543,56.68653,4.32,99817592
1613554828,19.84484,7.345561,22.049822,9.550543,56.68653,4.28,99307619
1613547620,19.844839,7.345561,22.049822,9.550543,56.68653,4.24,97738087
1613540422,19.84484,7.345561,22.049822,9.550543,56.68653,4.22,97825830
1613533225,19.844848,7.345476,22.049831,9.550459,56.686928,4.26,98682480
1613526026,19.882594,7.380921,22.091771,9.590098,56.589728,4.27,98972831
1613518824,19.882594,7.380921,22.091771,9.590098,56.589728,4.27,99018653
1613511628,19.882594,7.380921,22.091771,9.590098,56.589728,4.18,96653110
1613504424,19.882602,7.380836,22.09178,9.590014,56.590125,4.13,96084961
1613497225,19.88264,7.380452,22.091822,9.589634,56.591929,4.2,97266769
1613490024,19.88264,7.380452,22.091822,9.589634,56.591929,4.21,97369736
1613482823,19.88264,7.380452,22.091822,9.589634,56.591929,4.2,97319057
1613475624,19.88264,7.380452,22.091822,9.589634,56.591929,4.2,97318121
1613468419,19.88264,7.380452,22.091822,9.589634,56.591929,4.28,99179978
1613461223,19.882648,7.380374,22.091831,9.589557,56.592295,4.18,97078553
1613454022,19.882648,7.380374,22.091831,9.589557,56.592295,4.21,97642068
1613446824,19.825749,7.321667,22.02861,9.524528,56.762921,4.23,98029686
1613439624,19.825749,7.321667,22.02861,9.524528,56.762921,4.17,96913638
1613432426,19.825755,7.321609,22.028616,9.524471,56.76319,4.1,94931291
1613425226,19.825755,7.321609,22.028616,9.524471,56.76319,4.14,95797971
1613418027,19.825755,7.321609,22.028616,9.524471,56.76319,4.12,95502853
1613410825,19.825758,7.321575,22.02862,9.524437,56.763352,4.11,95470568
1613403625,19.825785,7.321301,22.02865,9.524166,56.764642,4.11,94795736
1613396423,19.825785,7.321301,22.02865,9.524166,56.764642,4.05,94138953
1613389221,19.825785,7.321301,22.02865,9.524166,56.764642,4.07,94266675
1613382021,19.825785,7.321301,22.02865,9.524166,56.764642,4.03,93573239
1613374822,19.825791,7.321239,22.028657,9.524105,56.764933,3.91,90615194
1613367622,19.830787,7.324307,22.034208,9.527728,56.75938,4.08,94913529
1613360423,19.830787,7.324307,22.034208,9.527728,56.75938,4.16,96373898
1613353226,19.830787,7.324307,22.034208,9.527728,56.75938,4.36,101158068
1613346026,19.830787,7.324307,22.034208,9.527728,56.75938,4.39,102322040
1613338825,19.830787,7.324307,22.034208,9.527728,56.75938,4.37,101115505
1613331625,19.830787,7.324307,22.034208,9.527728,56.75938,4.37,101481854
1613324425,19.830795,7.324229,22.034216,9.527651,56.759747,4.33,99813920
1613317270,19.830795,7.324229,22.034216,9.527651,56.759747,4.33,100491050
1613317224,19.830795,7.324229,22.034216,9.527651,56.759747,4.33,100491050
1613310021,19.830795,7.324229,22.034216,9.527651,56.759747,4.6,106764462
1613302820,19.8308,7.324172,22.034222,9.527594,56.760016,4.63,107317149
1613295621,19.823665,7.314783,22.026295,9.517413,56.790677,4.66,108133279
1613288421,19.823665,7.314783,22.026295,9.517413,56.790677,4.76,109821366
1613281221,19.823665,7.314783,22.026295,9.517413,56.790677,4.71,109282996
1613274025,19.823665,7.314783,22.026295,9.517413,56.790677,5.01,115539722
1613266824,19.823673,7.314703,22.026304,9.517333,56.791057,4.97,115138406
1613259627,19.823673,7.314703,22.026304,9.517333,56.791057,4.74,109971240
1613252424,19.823673,7.314703,22.026304,9.517333,56.791057,4.69,108660314
1613245226,19.823673,7.314703,22.026304,9.517333,56.791057,4.7,109024831
1613238026,19.823673,7.314703,22.026304,9.517333,56.791057,4.61,107318124
1613230824,19.823681,7.314625,22.026312,9.517256,56.791424,4.74,109639825
1613223622,19.823681,7.314625,22.026312,9.517256,56.791424,4.68,108822636
1613216422,19.864898,7.353606,22.072109,9.560817,56.683717,4.78,110832919
1613209224,19.864898,7.353606,22.072109,9.560817,56.683717,4.88,113489824
1613202022,19.864898,7.353606,22.072109,9.560817,56.683717,4.89,113724760
1613194822,19.864898,7.353606,22.072109,9.560817,56.683717,4.71,109538905
1613187624,19.864898,7.353606,22.072109,9.560817,56.683717,4.53,104875486
1613180425,19.864906,7.353528,22.072117,9.56074,56.684084,4.47,103522980
1613173225,19.864906,7.353528,22.072117,9.56074,56.684084,4.44,102951923
1613166084,19.864906,7.353528,22.072117,9.56074,56.684084,4.54,105141897
1613159242,19.864906,7.353528,22.072117,9.56074,56.684084,4.51,104495845
1613159133,19.864906,7.353528,22.072117,9.56074,56.684084,4.51,104495845
1613159008,19.864906,7.353528,22.072117,9.56074,56.684084,4.51,104495845
1613158908,19.864906,7.353528,22.072117,9.56074,56.684084,4.52,104348101
1613158851,19.864906,7.353528,22.072117,9.56074,56.684084,4.52,104348101
1613151634,19.864906,7.353528,22.072117,9.56074,56.684084,4.57,106040098
1613144430,19.867319,7.353761,22.074798,9.561241,56.687075,4.54,102160245
1613137222,19.867319,7.353761,22.074798,9.561241,56.687075,4.7,108997272
1613130021,19.867319,7.353761,22.074798,9.561241,56.687075,4.67,108801373
1613122820,19.867319,7.353761,22.074798,9.561241,56.687075,4.56,102981480
1613115620,19.867319,7.353761,22.074798,9.561241,56.687075,4.19,97136988
1613108421,19.867319,7.353761,22.074798,9.561241,56.687075,4.04,94280276
1613101224,19.867332,7.353623,22.074813,9.561105,56.687721,4.13,94750057
1613094025,19.867348,7.353466,22.074831,9.560949,56.688463,3.75,86669432
1613086824,19.867355,7.353389,22.074839,9.560873,56.688822,3.6,83384649
1613079625,19.867355,7.353389,22.074839,9.560873,56.688822,3.59,83143325
1613072427,19.867355,7.353389,22.074839,9.560873,56.688822,3.59,82912459
1613065227,19.880703,7.364849,22.08967,9.573816,56.659309,3.45,79849409
1613058027,19.880703,7.364849,22.08967,9.573816,56.659309,3.44,79609066
1613050826,19.880703,7.364849,22.08967,9.573816,56.659309,3.25,75418327
1613043620,19.880703,7.364849,22.08967,9.573816,56.659309,3.4,78760150
1613036420,19.880703,7.364849,22.08967,9.573816,56.659309,3.39,78487914
1613029220,19.880703,7.364849,22.08967,9.573816,56.659309,3.43,79407739
1613022023,19.880703,7.364849,22.08967,9.573816,56.659309,3.38,77969359
1613014825,19.880708,7.364805,22.089675,9.573773,56.659514,3.4,78744286
1613007625,19.880715,7.364728,22.089684,9.573696,56.659876,3.42,79357963
1613000427,19.880715,7.364728,22.089684,9.573696,56.659876,3.33,79883126
1612993228,19.880741,7.364472,22.089712,9.573443,56.661077,3.39,78856512
1612986025,19.886863,7.368642,22.096514,9.578293,56.652468,3.44,80362869
1612978825,19.886871,7.368556,22.096523,9.578209,56.65287,3.41,78648497
1612971627,19.886871,7.368556,22.096523,9.578209,56.65287,3.26,75503434
1612964425,19.886871,7.368556,22.096523,9.578209,56.65287,3.48,80260817
1612957222,19.886871,7.368556,22.096523,9.578209,56.65287,3.33,77160085
1612950020,19.886875,7.368513,22.096528,9.578165,56.653075,3.55,82282560
1612942821,19.886875,7.368513,22.096528,9.578165,56.653075,3.65,84483800
1612935622,19.886888,7.368379,22.096543,9.578033,56.653701,3.54,82010424
1612928423,19.886888,7.368379,22.096543,9.578033,56.653701,3.53,81731484
1612921229,19.886888,7.368379,22.096543,9.578033,56.653701,3.44,79717041
1612914024,19.886387,7.366187,22.095986,9.575785,56.662783,3.31,77446238
1612906825,19.886387,7.366187,22.095986,9.575785,56.662783,3.35,77701646
1612899635,19.886387,7.366187,22.095986,9.575785,56.662783,3.34,77176888
1612892426,19.886391,7.366152,22.09599,9.575751,56.662947,3.48,77091466
1612885226,19.886391,7.366152,22.09599,9.575751,56.662947,3.41,78933474
1612878022,19.886391,7.366152,22.09599,9.575751,56.662947,3.35,77325058
1612870821,19.886395,7.366107,22.095995,9.575707,56.663155,3.38,78288527
1612863620,19.886395,7.366107,22.095995,9.575707,56.663155,3.32,77334719
1612856422,19.886395,7.366107,22.095995,9.575707,56.663155,3.29,76271556
1612849222,19.886403,7.36603,22.096003,9.575631,56.663517,3.3,76289582
1612842023,19.886403,7.36603,22.096003,9.575631,56.663517,3.29,76228682
1612834828,19.968481,7.446194,22.187202,9.664914,56.439237,3.51,81340674
1612827630,19.968481,7.446194,22.187202,9.664914,56.439237,3.47,80970361
1612820427,19.968481,7.446194,22.187202,9.664914,56.439237,3.43,79529714
1612813228,19.968481,7.446194,22.187202,9.664914,56.439237,3.39,78848744
1612806025,19.968481,7.446194,22.187202,9.664914,56.439237,3.3,76345320
1612798825,19.968481,7.446194,22.187202,9.664914,56.439237,3.44,79135513
1612791622,19.968481,7.446194,22.187202,9.664914,56.439237,3.41,78873390
1612784421,19.968487,7.446142,22.187207,9.664863,56.439479,3.36,77883329
1612777220,19.96849,7.446108,22.187211,9.664829,56.439642,3.37,77990418
1612770021,19.968502,7.445985,22.187225,9.664708,56.440212,3.39,78044878
1612762822,19.968506,7.445948,22.187229,9.664671,56.440388,3.44,79629066
1612755623,19.968022,7.443313,22.186691,9.661982,56.45145,3.42,79360684
1612748427,19.968022,7.443313,22.186691,9.661982,56.45145,3.39,78469854
1612741223,19.968022,7.443313,22.186691,9.661982,56.45145,3.43,79599493
1612734025,19.968022,7.443313,22.186691,9.661982,56.45145,3.39,78402589
1612726825,19.968022,7.443313,22.186691,9.661982,56.45145,3.4,78758802
1612719627,19.968022,7.443313,22.186691,9.661982,56.45145,3.36,78372584
1612712425,19.968022,7.443313,22.186691,9.661982,56.45145,3.36,77861128
1612705220,19.968022,7.443313,22.186691,9.661982,56.45145,3.38,79056766
1612698020,19.968022,7.443313,22.186691,9.661982,56.45145,3.49,81062645
1612690820,19.968025,7.443278,22.186694,9.661947,56.451613,3.47,76657122
1612683621,19.987108,7.460031,22.207898,9.68082,56.40821,3.45,79841423
1612676422,19.987108,7.460031,22.207898,9.68082,56.40821,3.45,79716738
1612669225,19.987108,7.460031,22.207898,9.68082,56.40821,3.48,80526206
1612662025,19.987108,7.460031,22.207898,9.68082,56.40821,3.5,80849299
1612654825,19.987108,7.460031,22.207898,9.68082,56.40821,3.62,84199563
1612647627,19.987117,7.459943,22.207908,9.680734,56.408619,3.65,85287089
1612640424,19.987121,7.459907,22.207912,9.680699,56.408785,3.77,85291222
1612633223,19.987125,7.459863,22.207917,9.680655,56.408992,3.73,85971034
1612626023,19.987131,7.459803,22.207923,9.680595,56.409275,3.64,86428438
1612618820,19.987131,7.459803,22.207923,9.680595,56.409275,3.7,82184712
1612611620,19.987131,7.459803,22.207923,9.680595,56.409275,3.67,84829440
1612604421,19.982182,7.45273,22.202425,9.672973,56.43281,3.66,84620590
1612597222,19.982182,7.45273,22.202425,9.672973,56.43281,3.58,82885526
1612590022,19.982182,7.45273,22.202425,9.672973,56.43281,3.64,84780453
1612582824,19.98219,7.45265,22.202434,9.672894,56.433183,3.68,85283255
1612575626,19.98219,7.45265,22.202434,9.672894,56.433183,3.74,87270653
1612568424,19.98219,7.45265,22.202434,9.672894,56.433183,3.87,87433391
1612561228,19.98219,7.45265,22.202434,9.672894,56.433183,3.79,86603547
1612554025,19.98219,7.45265,22.202434,9.672894,56.433183,3.69,84965994
1612546836,19.982198,7.452572,22.202442,9.672816,56.433551,3.75,86325995
1612539625,19.982198,7.452572,22.202442,9.672816,56.433551,3.93,89777928
1612532443,19.98839,7.456721,22.209322,9.677653,56.425266,3.62,83765757
1612532425,19.98839,7.456721,22.209322,9.677653,56.425266,3.62,83765757
1612525221,19.98839,7.456721,22.209322,9.677653,56.425266,3.51,81845938
1612518020,19.98839,7.456721,22.209322,9.677653,56.425266,3.68,85087507
1612510820,19.988394,7.456672,22.209327,9.677605,56.425493,3.54,85333564
1612503622,19.988394,7.456672,22.209327,9.677605,56.425493,3.48,80198573
1612496425,19.988402,7.456592,22.209336,9.677525,56.425868,3.5,80863627
1612489226,19.988402,7.456592,22.209336,9.677525,56.425868,3.54,82906950
1612482028,19.988402,7.456592,22.209336,9.677525,56.425868,3.55,81967809
1612474825,19.988408,7.456532,22.209343,9.677466,56.426149,3.61,85786373
1612467627,19.988416,7.456453,22.209351,9.677388,56.426517,3.56,81566724
1612460426,19.988416,7.456453,22.209351,9.677388,56.426517,3.49,80404724
1612453224,22.826836,10.292703,25.363151,12.829018,49.418675,3.51,81198261
1612446023,22.826836,10.292703,25.363151,12.829018,49.418675,3.54,82082387
1612438821,22.826836,10.292703,25.363151,12.829018,49.418675,3.51,81361538
1612431621,22.826836,10.292703,25.363151,12.829018,49.418675,3.38,79079609
1612424420,22.826842,10.292648,25.363158,12.828964,49.418904,3.63,84530767
1612417221,22.826853,10.292558,25.36317,12.828875,49.419277,3.81,88253941
1612410026,22.826853,10.292558,25.36317,12.828875,49.419277,3.7,84985965
1612402826,22.826853,10.292558,25.36317,12.828875,49.419277,3.48,80130804
1612395625,22.826853,10.292558,25.36317,12.828875,49.419277,3.25,73344793
1612388424,22.826853,10.292558,25.36317,12.828875,49.419277,3.17,73225816
1612381224,22.826855,10.292539,25.363172,12.828856,49.419354,3.06,70934715
1612374024,22.803047,10.266231,25.336719,12.799903,49.48082,3.05,70692426
1612366826,22.803047,10.266231,25.336719,12.799903,49.48082,3.03,70179563
1612359622,22.803091,10.26585,25.336768,12.799527,49.4824,3.07,73395369
1612352425,22.803091,10.26585,25.336768,12.799527,49.4824,3.15,72908527
1612345220,22.803091,10.26585,25.336768,12.799527,49.4824,3.11,72072943
1612338019,22.803091,10.26585,25.336768,12.799527,49.4824,3.36,77604712
1612330820,22.803091,10.26585,25.336768,12.799527,49.4824,3.37,78005438
1612323622,22.803101,10.265761,25.336779,12.799438,49.482773,3.36,77843187
1612316424,22.803101,10.265761,25.336779,12.799438,49.482773,3.3,76777428
1612309222,22.803101,10.265761,25.336779,12.799438,49.482773,3.31,76722237
1612302024,22.86281,10.32298,25.403123,12.863292,49.363343,3.28,75774259
1612294824,22.86281,10.32298,25.403123,12.863292,49.363343,3.21,74048370
1612287645,22.86281,10.32298,25.403123,12.863292,49.363343,3.2,74127883
1612280424,22.862821,10.32289,25.403134,12.863204,49.363714,3.18,73674272
1612273224,22.862821,10.32289,25.403134,12.863204,49.363714,3,69633215
1612266020,22.862821,10.32289,25.403134,12.863204,49.363714,2.99,69151353
1612258821,22.862821,10.32289,25.403134,12.863204,49.363714,3,71344244
1612251620,22.862821,10.32289,25.403134,12.863204,49.363714,3,69575295
1612244422,22.862821,10.32289,25.403134,12.863204,49.363714,3.01,69428709
1612237223,22.862821,10.32289,25.403134,12.863204,49.363714,2.99,69368377
1612230028,22.862821,10.32289,25.403134,12.863204,49.363714,2.91,69538059
1612222825,23.018054,10.475215,25.575615,13.032776,49.042178,2.82,65586284
1612215648,23.018054,10.475215,25.575615,13.032776,49.042178,3.02,69820841
1612208449,23.018054,10.475215,25.575615,13.032776,49.042178,3.01,69620392
1612201249,23.018064,10.475125,25.575627,13.032687,49.04255,2.92,67414152
1612194025,23.018064,10.475125,25.575627,13.032687,49.04255,2.89,66788871
1612186823,23.018064,10.475125,25.575627,13.032687,49.04255,2.94,68130670
1612179621,23.018096,10.474851,25.575662,13.032417,49.043676,2.84,65770175
1612172422,23.018096,10.474851,25.575662,13.032417,49.043676,2.96,68449280
1612165221,23.018096,10.474851,25.575662,13.032417,49.043676,3.03,70019343
1612158021,23.018104,10.474784,25.575671,13.032351,49.043952,3.04,70099706
1612150823,23.018104,10.474784,25.575671,13.032351,49.043952,2.97,68629654
1612143628,23.037655,10.491741,25.597395,13.051481,49.012465,3.06,70600615
1612136428,23.037662,10.491685,25.597402,13.051425,49.012696,3.13,69702033
1612129227,23.037662,10.491685,25.597402,13.051425,49.012696,3.13,71756711
1612122025,23.037669,10.491626,25.59741,13.051367,49.012938,3.09,71426501
1612114826,23.037669,10.491626,25.59741,13.051367,49.012938,3.05,70571747
1612107625,23.03768,10.491527,25.597422,13.051269,49.013345,3.05,70456114
1612100422,23.03768,10.491527,25.597422,13.051269,49.013345,3.12,71900681
1612093222,23.03768,10.491527,25.597422,13.051269,49.013345,2.92,67127934
1612086022,23.03768,10.491527,25.597422,13.051269,49.013345,2.98,68055058
1612078821,23.03768,10.491527,25.597422,13.051269,49.013345,2.91,67116071
1612071622,23.049592,10.500554,25.610657,13.06162,48.999279,2.93,67530759
1612064427,23.049592,10.500554,25.610657,13.06162,48.999279,2.94,68120171
1612057226,23.049606,10.50043,25.610673,13.061497,48.99979,2.98,69068863
1612050024,23.049608,10.500408,25.610676,13.061476,48.999879,3.01,69474652
1612042826,23.04964,10.500135,25.610711,13.061206,49.001001,2.99,69316482
1612035625,23.04964,10.500135,25.610711,13.061206,49.001001,2.99,69135103
1612028430,23.04964,10.500135,25.610711,13.061206,49.001001,2.95,67912667
1612021224,23.04964,10.500135,25.610711,13.061206,49.001001,3.01,69333128
1612014022,23.049657,10.499995,25.610729,13.061068,49.001578,3,69287373
1612006820,23.049657,10.499995,25.610729,13.061068,49.001578,3.05,70722814
1611999620,23.049657,10.499995,25.610729,13.061068,49.001578,3.08,72028352
1611992422,21.988517,9.436489,24.431685,11.879658,51.376021,3.26,75841781
1611985223,21.988517,9.436489,24.431685,11.879658,51.376021,3.31,76295041
1611978024,21.988517,9.436489,24.431685,11.879658,51.376021,3.38,78187860
1611970827,21.988529,9.43638,24.431699,11.879549,51.37649,3.25,75361429
1611963624,21.988545,9.436231,24.431717,11.879403,51.377126,3.25,75677492
1611956426,21.988545,9.436231,24.431717,11.879403,51.377126,3.19,73865288
1611949225,21.988545,9.436231,24.431717,11.879403,51.377126,3.16,73199149
1611942023,21.988552,9.436167,24.431725,11.87934,51.377399,3.14,72343370
1611934826,21.988554,9.436147,24.431727,11.879319,51.377488,3.3,76134683
1611927622,21.988554,9.436147,24.431727,11.879319,51.377488,3.28,76628858
1611920421,21.997018,9.441999,24.441131,11.886112,51.368403,3.32,76179427
1611913221,21.997018,9.441999,24.441131,11.886112,51.368403,3.48,79866887
1611906022,21.997018,9.441999,24.441131,11.886112,51.368403,3.27,75411626
1611898826,21.99702,9.441979,24.441133,11.886092,51.36849,3.28,78235002
1611891623,21.99702,9.441979,24.441133,11.886092,51.36849,3.71,85712928
1611884426,21.997037,9.44182,24.441153,11.885935,51.36917,3.81,88357447
1611877225,21.997037,9.44182,24.441153,11.885935,51.36917,3.84,88847041
1611870049,21.997037,9.44182,24.441153,11.885935,51.36917,3.84,88591339
1611862825,21.997037,9.44182,24.441153,11.885935,51.36917,3.94,91398904
1611855625,21.997047,9.441734,24.441163,11.88585,51.36954,3.97,91880066
1611848424,21.997053,9.441681,24.44117,11.885798,51.369764,3.9,90154813
1611841223,21.970625,9.412319,24.411806,11.853499,51.443579,3.87,89465060
1611834021,21.970637,9.412208,24.411819,11.85339,51.444052,3.93,90962480
1611826820,21.970637,9.412208,24.411819,11.85339,51.444052,3.92,90418811
1611819621,21.970637,9.412208,24.411819,11.85339,51.444052,3.95,91324757
1611812426,21.970637,9.412208,24.411819,11.85339,51.444052,4.01,91431519
1611805224,21.970637,9.412208,24.411819,11.85339,51.444052,4.01,91764994
1611798028,21.970686,9.411767,24.411874,11.852954,51.445948,3.89,89964018
1611790824,21.970688,9.411746,24.411876,11.852933,51.446037,3.73,90915823
1611783625,21.970688,9.411746,24.411876,11.852933,51.446037,4.08,94602248
1611776426,21.970688,9.411746,24.411876,11.852933,51.446037,4.05,91359125
1611769227,21.970698,9.411659,24.411887,11.852848,51.446409,4.02,94983464
1611762025,21.982224,9.420626,24.424694,11.863095,51.429911,3.89,89837330
1611754827,21.982224,9.420626,24.424694,11.863095,51.429911,4.01,94138432
1611747625,21.982224,9.420626,24.424694,11.863095,51.429911,4.19,96409210
1611740420,21.982224,9.420626,24.424694,11.863095,51.429911,4.06,93855795
1611733221,21.982224,9.420626,24.424694,11.863095,51.429911,4.13,97233036
1611726021,21.982224,9.420626,24.424694,11.863095,51.429911,4.1,92072138
1611718824,21.982234,9.420539,24.424704,11.86301,51.430283,4.31,99424708
1611711625,21.982246,9.420429,24.424718,11.8629,51.430758,4.37,100428859
1611704424,21.982253,9.420365,24.424726,11.862837,51.431032,4.35,100647945
1611697226,21.982253,9.420365,24.424726,11.862837,51.431032,4.33,99183380
1611690026,21.833415,9.268988,24.25935,11.694923,51.792101,4.54,104705204
1611682824,21.833415,9.268988,24.25935,11.694923,51.792101,4.45,103829623
1611675627,21.833415,9.268988,24.25935,11.694923,51.792101,4.46,102691177
1611668423,21.833415,9.268988,24.25935,11.694923,51.792101,4.55,104856010
1611661221,21.833427,9.268878,24.259364,11.694814,51.792577,4.65,107708777
1611654021,21.833427,9.268878,24.259364,11.694814,51.792577,4.67,107885983
1611646823,21.833427,9.268878,24.259364,11.694814,51.792577,4.58,106448057
1611639621,21.833427,9.268878,24.259364,11.694814,51.792577,4.63,106909874
1611632422,21.833427,9.268878,24.259364,11.694814,51.792577,4.56,106240407
1611625224,21.833444,9.268727,24.259382,11.694666,51.793225,4.72,108218217
1611618024,21.833444,9.268727,24.259382,11.694666,51.793225,4.37,99948085
1611610822,21.857092,9.289772,24.285657,11.718338,51.747906,4.25,99518549
1611603623,21.857103,9.289669,24.28567,11.718236,51.74835,4.63,106765075
1611596426,21.857103,9.289669,24.28567,11.718236,51.74835,4.77,110151159
1611589232,21.857103,9.289669,24.28567,11.718236,51.74835,5.15,120171630
1611582026,21.857103,9.289669,24.28567,11.718236,51.74835,5.24,120473159
1611574823,21.857112,9.289583,24.28568,11.718151,51.748722,4.49,103638453
1611567622,21.857112,9.289583,24.28568,11.718151,51.748722,4.46,102890256
1611560421,21.857115,9.289562,24.285683,11.718131,51.748812,4.39,100967576
1611553222,21.857115,9.289562,24.285683,11.718131,51.748812,4.47,103266564
1611546023,21.857115,9.289562,24.285683,11.718131,51.748812,4.11,94320351
1611538828,21.857123,9.289483,24.285692,11.718052,51.749153,4.12,95292257
1611531624,21.834215,9.263995,24.260239,11.690018,51.814083,4.07,93763658
1611524424,21.834215,9.263995,24.260239,11.690018,51.814083,4.18,96492041
1611517222,21.834215,9.263995,24.260239,11.690018,51.814083,3.97,91659638
1611510025,21.834215,9.263995,24.260239,11.690018,51.814083,4.1,94127945
1611502822,21.834215,9.263995,24.260239,11.690018,51.814083,4.26,98138471
1611495622,21.834225,9.263898,24.26025,11.689923,51.814499,4.32,97918321
1611488421,21.834237,9.263788,24.260264,11.689814,51.814975,4.44,101911888
1611481220,21.834249,9.263684,24.260276,11.689711,51.815424,4.35,100268225
1611474021,21.834249,9.263684,24.260276,11.689711,51.815424,4.06,93204312
1611466822,21.834258,9.263597,24.260287,11.689626,51.815797,4.16,96222817
1611459623,21.859136,9.286011,24.287929,11.714804,51.766973,4.17,96080136
1611452422,21.859136,9.286011,24.287929,11.714804,51.766973,4.04,93291911
1611445223,21.859136,9.286011,24.287929,11.714804,51.766973,3.91,90233683
1611438022,21.859136,9.286011,24.287929,11.714804,51.766973,3.87,89818455
1611430825,21.859136,9.286011,24.287929,11.714804,51.766973,3.99,91558015
1611423623,21.859136,9.286011,24.287929,11.714804,51.766973,4.03,92888487
1611416421,21.859136,9.286011,24.287929,11.714804,51.766973,4.64,107107099
1611409222,21.859136,9.286011,24.287929,11.714804,51.766973,4.53,104386840
1611402020,21.859149,9.2859,24.287943,11.714694,51.767451,4.42,104362096
1611394821,21.859149,9.2859,24.287943,11.714694,51.767451,4.09,94243370
1611387620,21.859158,9.285813,24.287954,11.714608,51.767825,3.9,89993847
1611380420,21.340586,8.764547,23.711762,11.135723,53.037136,3.97,92208679
1611373227,21.340598,8.76443,23.711776,11.135608,53.037649,3.88,88684936
1611366023,21.340598,8.76443,23.711776,11.135608,53.037649,4.71,107741077
1611358822,21.340598,8.76443,23.711776,11.135608,53.037649,3.9,89900158
1611351623,21.340598,8.76443,23.711776,11.135608,53.037649,3.56,82094188
1611344424,21.340607,8.764349,23.711786,11.135528,53.038005,3.48,80537991
1611337222,21.340616,8.764263,23.711796,11.135443,53.038382,4.37,125404408
1611330023,21.340616,8.764263,23.711796,11.135443,53.038382,4.82,110654194
1611322822,21.340616,8.764263,23.711796,11.135443,53.038382,4.12,93231337
1611315620,21.340616,8.764263,23.711796,11.135443,53.038382,3.93,90520374
1611308419,21.34085,8.762074,23.712055,11.13328,53.048018,4.03,92175404
1611301220,21.312831,8.73368,23.680923,11.101773,53.119342,4.17,102070216
1611294022,21.312837,8.733629,23.680929,11.101722,53.11957,3.93,89628482
1611286824,21.312843,8.733566,23.680937,11.10166,53.119847,4.27,98390745
1611279625,21.312843,8.733566,23.680937,11.10166,53.119847,1.98,44303090
1611272423,21.312843,8.733566,23.680937,11.10166,53.119847,2.03,46775939
1611265225,21.312847,8.733528,23.680941,11.101622,53.120013,2.14,49852081
1611258024,21.312847,8.733528,23.680941,11.101622,53.120013,1.87,43450687
1611250825,21.312857,8.733432,23.680953,11.101527,53.120436,1.78,41056213
1611243626,21.312857,8.733432,23.680953,11.101527,53.120436,1.82,41923821
1611236421,21.312863,8.733384,23.680958,11.10148,53.120648,1.82,41932489
1611229221,21.368332,8.785982,23.742591,11.160241,52.994849,1.81,41546816
1611222024,21.368332,8.785982,23.742591,11.160241,52.994849,1.84,42470192
1611214820,21.368332,8.785982,23.742591,11.160241,52.994849,1.93,44570318
1611207621,21.368332,8.785982,23.742591,11.160241,52.994849,1.9,43701806
1611200421,21.368332,8.785982,23.742591,11.160241,52.994849,1.94,44611450
1611193224,21.368332,8.785982,23.742591,11.160241,52.994849,1.97,45205107
1611186022,21.368332,8.785982,23.742591,11.160241,52.994849,1.98,45516998
1611178826,21.368353,8.785783,23.742614,11.160045,52.995721,1.96,45219807
1611171626,21.368353,8.785783,23.742614,11.160045,52.995721,1.96,45086276
1611164423,21.368362,8.785697,23.742625,11.15996,52.9961,1.89,43803851
1611157227,21.368362,8.785697,23.742625,11.15996,52.9961,1.92,44602051
1611150023,20.692656,8.107007,22.99184,10.406191,54.739632,1.73,39647849
1611142821,20.692656,8.107007,22.99184,10.406191,54.739632,1.71,39296676
1611135623,20.692656,8.107007,22.99184,10.406191,54.739632,1.69,38947664
1611128420,20.692656,8.107007,22.99184,10.406191,54.739632,1.74,40133645
1611121222,20.692656,8.107007,22.99184,10.406191,54.739632,1.69,38967759
1611114025,20.692656,8.107007,22.99184,10.406191,54.739632,1.7,39085269
1611106829,20.69268,8.106778,22.991866,10.405964,54.740672,1.74,40607970
