timestamp,run_a_validator_node__reward,adjustedReward,delegate_cosmos__reward,delegateadjustedReward,total_staked,priceUsd,marketcapUsd
1595909717,9.024806,2.653438,8.302822,1.931454,70.836286,3.61,688511241
1595902519,9.025381,2.653998,8.303351,1.931968,70.831972,3.62,690443334
1595895318,9.025304,2.653913,8.303279,1.931888,70.832693,3.58,681308096
1595888117,9.025388,2.653985,8.303357,1.931954,70.832206,3.6,683815941
1595880920,9.025635,,8.303584,,70.832054,3.67,699644991
1595873719,9.025635,2.654199,8.303584,1.932149,70.830717,3.58,680582648
1595866517,9.026927,2.655469,8.304773,1.933315,70.820894,3.55,677073073
1595859317,9.031561,2.660087,8.309036,1.937562,70.784828,3.73,709252841
1595852118,9.031577,2.660089,8.309051,1.937563,70.784893,3.86,736490237
1595844915,9.031585,2.660087,8.309058,1.937561,70.784976,3.89,740228704
1595837715,9.030168,2.658656,8.307754,1.936242,70.796314,3.88,737868053
1595830516,9.032199,2.660675,8.309623,1.938099,70.780577,3.69,702531271
1595823316,9.032173,2.660636,8.309599,1.938062,70.780978,3.75,713467511
1595816116,9.032806,2.661261,8.310182,1.938636,70.776148,3.81,726020474
1595808917,9.032865,2.66131,8.310236,1.93868,70.775824,3.81,725181285
1595801717,9.032985,2.661416,8.310346,1.938777,70.775056,3.85,732799057
1595794518,9.03309,2.661514,8.310443,1.938866,70.77433,3.85,732686890
1595787317,9.032822,,8.310196,,70.776959,3.76,717007839
1595780117,9.032822,2.661223,8.310196,1.938597,70.776769,3.76,716113250
1595772915,9.032536,2.660918,8.309933,1.938315,70.779259,3.82,727526573
1595765716,9.032612,2.660983,8.310003,1.938374,70.778832,3.81,725080542
1595758515,9.033663,2.662022,8.31097,1.939329,70.770806,3.92,747475761
1595751318,9.033536,2.661887,8.310853,1.939204,70.771939,3.91,744469075
1595744117,9.033898,2.662231,8.311186,1.939519,70.769327,3.88,739908222
1595736916,9.033401,2.661725,8.310729,1.939052,70.773332,3.85,733503225
1595729715,9.033405,2.661721,8.310733,1.939048,70.773409,3.84,731554876
1595722516,9.033408,2.661719,8.310735,1.939046,70.773468,3.89,741851056
1595715316,9.032837,2.661135,8.31021,1.938508,70.77811,3.85,733306831
1595708117,9.033744,2.662038,8.311044,1.939339,70.771077,3.89,740270817
1595700918,9.033858,2.662139,8.311149,1.93943,70.770368,3.86,735110506
1595693716,9.034328,2.662589,8.311582,1.939843,70.766956,3.83,728742114
1595686516,9.036604,2.664846,8.313676,1.941918,70.749376,3.84,730422589
1595679317,9.03621,2.664431,8.313314,1.941534,70.75275,3.82,732180713
1595672116,9.036564,2.664767,8.313639,1.941841,70.750207,3.9,741245117
1595664918,9.036441,2.664622,8.313526,1.941707,70.751436,3.87,736703882
1595657716,9.037027,2.665187,8.314065,1.942225,70.747115,3.91,746358588
1595650518,9.036875,2.665017,8.313925,1.942067,70.748533,3.9,742120317
1595643317,9.037853,2.665973,8.314825,1.942945,70.741148,3.84,731457864
1595636117,9.038324,2.666426,8.315258,1.94336,70.737698,3.82,726074808
1595628916,9.038946,2.667033,8.31583,1.943918,70.73303,3.89,740227365
1595621717,9.039748,2.667812,8.316568,1.944632,70.727046,3.92,747154267
1595614516,9.039771,2.667814,8.316589,1.944633,70.727124,3.94,751262861
1595607316,9.039835,2.667853,8.316648,1.944666,70.726935,3.94,749838687
1595600117,9.039765,2.667759,8.316584,1.944578,70.727782,3.91,744169312
1595592915,9.04044,2.668408,8.317205,1.945173,70.72283,3.92,746698358
1595585715,9.040427,2.668369,8.317193,1.945135,70.723251,3.93,747183305
1595578514,9.040343,2.668264,8.317116,1.945036,70.724163,3.91,744544878
1595571315,9.042266,2.67017,8.318885,1.946789,70.709335,3.89,739875944
1595564116,9.04104,2.668928,8.317757,1.945645,70.719144,3.92,746907321
1595556918,9.0411,2.668968,8.317812,1.945681,70.718919,3.91,743607173
1595549717,9.038651,2.666504,8.315559,1.943412,70.738291,3.95,753087763
1595542519,9.038841,2.666681,8.315734,1.943574,70.736974,3.99,759010289
1595535318,9.038802,2.666625,8.315698,1.943521,70.737502,3.99,760038557
1595528119,9.03875,2.666564,8.31565,1.943464,70.738045,4,760953946
1595520919,9.038664,2.666459,8.315571,1.943366,70.738969,4.05,769421254
1595513717,9.037725,2.665479,8.314707,1.942461,70.746809,4.07,773340218
1595506518,9.037444,2.665141,8.314449,1.942145,70.749682,4.06,772417598
1595499333,9.037402,2.665042,8.31441,1.94205,70.750657,4.03,767491929
1595492118,9.041849,,8.318501,,70.726816,4.03,766855463
1595484917,9.041849,2.669389,8.318501,1.946041,70.717014,4.03,767363038
1595477716,9.041343,2.668854,8.318036,1.945546,70.721316,4.03,766981984
1595470518,9.041074,2.66857,8.317788,1.945284,70.72357,4.03,765372426
1595463317,9.041082,2.668565,8.317795,1.945279,70.723646,4.02,763953228
1595456117,9.041255,2.668729,8.317955,1.945428,70.722392,3.94,749268411
1595448922,9.041622,2.669078,8.318292,1.945749,70.719702,3.96,752009622
1595441719,9.041534,2.668957,8.318211,1.945635,70.720734,3.95,751403822
1595434517,9.04152,2.668908,8.318199,1.945587,70.721223,3.97,753998666
1595427317,9.041794,2.669156,8.318451,1.945812,70.719364,3.98,756924450
1595420118,9.042726,2.669974,8.319307,1.946556,70.713336,3.98,755873146
1595412918,9.042912,2.669999,8.319479,1.946566,70.713644,3.96,752830611
1595405717,9.046823,2.673844,8.323077,1.950098,70.683811,3.93,746540773
1595398517,9.047061,2.674015,8.323296,1.95025,70.682725,3.94,747909959
1595391318,9.046629,2.673535,8.322899,1.949804,70.686661,3.91,744084479
1595384118,9.046371,2.673228,8.322661,1.949519,70.689236,3.95,751489992
1595376917,9.046388,2.673228,8.322677,1.949517,70.68932,4,760706931
1595369716,9.046329,2.67315,8.322623,1.949444,70.690027,3.92,746593445
1595362517,9.043909,2.67071,8.320396,1.947197,70.709203,3.9,741179101
1595355319,9.043996,2.670777,8.320477,1.947258,70.708781,3.96,753417605
1595348116,9.044104,2.670858,8.320575,1.94733,70.708268,3.96,754928695
1595340916,9.044252,2.67098,8.320712,1.94744,70.707438,3.92,745321496
1595333749,9.044129,2.670833,8.320599,1.947302,70.708712,4.02,765295352
1595326518,9.044006,2.670692,8.320486,1.947171,70.70991,4.02,764723128
1595319315,9.043974,2.670639,8.320456,1.947121,70.710431,3.92,745579094
1595312118,9.043653,2.670286,8.32016,1.946794,70.713317,3.94,750203782
1595304917,9.046255,2.672856,8.322555,1.949156,70.693354,3.9,742951452
1595297718,9.045985,2.672549,8.322306,1.94887,70.695927,3.9,737773885
1595290516,9.034774,2.661317,8.311992,1.938535,70.783931,3.89,739846453
1595283317,9.034789,2.661309,8.312006,1.938526,70.78409,3.94,749878898
1595276117,9.034938,2.661438,8.312143,1.938643,70.783198,3.94,747352501
1595268919,9.034679,2.661156,8.311904,1.938381,70.785517,4.02,765024315
1595261717,9.034747,2.661197,8.311967,1.938417,70.785349,4.06,773513965
1595254520,9.034798,2.661213,8.312014,1.938429,70.785386,4.06,771805351
1595247317,9.035279,2.661664,8.312456,1.938842,70.781995,4.12,784934853
1595240115,9.03536,2.661723,8.312531,1.938894,70.781649,4.18,796166756
1595232917,9.033196,2.659531,8.310541,1.936876,70.798945,4.19,797338939
1595225716,9.04015,2.666457,8.316938,1.943244,70.744864,4.23,804846740
1595218516,9.040731,2.667003,8.317473,1.943744,70.740744,4.2,799882359
1595211318,9.039956,2.666194,8.316759,1.942998,70.74723,4.16,790745069
1595204119,9.03918,2.665387,8.316045,1.942253,70.753683,4.19,797031611
1595196918,9.039144,2.665329,8.316012,1.942198,70.754255,4.18,795826778
1595189718,9.039379,2.665548,8.316228,1.942397,70.752644,4.11,782786257
1595182519,9.039713,2.665862,8.316536,1.942685,70.750298,4.14,788514839
1595175315,9.040609,2.666738,8.317361,1.943489,70.743586,4.08,774259922
1595168117,9.042599,2.668704,8.319191,1.945296,70.728351,4.26,810638628
1595160917,9.04262,2.668708,8.31921,1.945299,70.728414,4.29,817180291
1595153717,9.042434,2.668504,8.319039,1.94511,70.730108,4.49,854441068
1595146516,9.041924,2.667971,8.31857,1.944617,70.73438,4.47,850154979
1595139316,9.041932,2.667963,8.318578,1.944609,70.734536,4.47,848849825
1595132119,9.041871,2.66788,8.318522,1.94453,70.735289,4.41,839196863
1595124918,9.042022,2.668017,8.31866,1.944656,70.734303,4.48,851217532
1595117721,9.044867,2.670836,8.321278,1.947247,70.712387,4.36,829300483
1595110519,9.044158,2.67011,8.320626,1.946577,70.718162,4.43,841381335
1595103315,9.044185,2.67012,8.32065,1.946585,70.718169,4.43,843501485
1595096116,9.045613,2.671526,8.321964,1.947877,70.707288,4.49,853572834
1595088917,9.020777,2.646676,8.299115,1.925014,70.902173,4.42,842340316
1595081716,9.021915,2.647787,8.300162,1.926034,70.89361,4.37,825276691
1595074520,9.021888,2.647746,8.300137,1.925995,70.894031,4.41,838652725
1595067317,9.019546,2.645382,8.297983,1.923819,70.91273,4.28,813489488
1595060121,9.019119,2.644937,8.29759,1.923408,70.916329,4.26,811266924
1595052916,9.020586,2.646384,8.298939,1.924737,70.90509,4.27,807769519
1595045719,9.02328,2.649063,8.301418,1.9272,70.884141,4.15,788680325
1595038522,9.023593,2.649357,8.301705,1.927469,70.881922,4.14,788541805
1595031317,9.023324,2.649063,8.301458,1.927198,70.884343,4.17,787285417
1595024118,9.023728,2.649448,8.30183,1.92755,70.881418,4.08,775503428
1595016918,9.023766,2.649465,8.301865,1.927564,70.881373,4.13,784288759
1595009718,9.027036,2.652716,8.304873,1.930553,70.855945,4.12,783123045
1595002516,9.026235,2.651895,8.304137,1.929796,70.862531,4.23,803785877
1594995320,9.026328,2.651962,8.304221,1.929856,70.862184,4.13,785202516
1594988117,9.026367,2.651972,8.304258,1.929863,70.862246,4.15,788617045
1594980920,9.026531,2.652111,8.304409,1.929988,70.861278,4,759299522
1594973720,9.024634,2.650188,8.302663,1.928218,70.876478,3.98,757595730
1594966520,9.041318,2.666845,8.318013,1.943539,70.746023,3.99,756343033
1594959316,9.03998,2.665485,8.316782,1.942287,70.756771,4.04,766051047
1594952116,9.039898,2.665382,8.316706,1.94219,70.757688,4.02,762769236
1594945033,9.07669,2.702157,8.350555,1.976022,70.471103,4.11,774351350
1594944916,9.07669,2.702157,8.350555,1.976022,70.471103,4.11,774351350
1594937729,8.992271,2.61772,8.27289,1.898338,71.132933,3.93,743731826
1594930519,8.979637,2.605038,8.261266,1.886667,71.23359,3.93,746362203
1594923319,8.979696,2.605047,8.26132,1.886671,71.233729,3.99,756153209
1594916120,8.980729,2.606036,8.262271,1.887578,71.226084,4,754282958
1594908918,8.97991,2.605165,8.261518,1.886772,71.233219,3.81,722054060
1594901718,8.980157,2.605366,8.261745,1.886954,71.231812,3.84,724664689
1594894517,8.980924,2.606098,8.26245,1.887624,71.226198,3.8,723611376
1594887316,8.981133,2.606265,8.262643,1.887774,71.225067,3.94,750463580
1594880117,8.981155,2.60625,8.262663,1.887758,71.225399,4.13,787704144
1594872918,8.98213,2.607185,8.26356,1.888615,71.218196,4.25,807711492
1594865722,8.982953,2.607977,8.264317,1.88934,71.212096,4.17,793064200
1594858519,8.983457,2.608456,8.26478,1.88978,71.208441,4.03,765209180
1594851318,8.986857,2.611808,8.267908,1.89286,71.182066,4.03,765102033
1594844120,8.983678,2.608584,8.264983,1.88989,71.207791,3.97,753020453
1594836920,8.983502,,8.264822,,71.203827,3.99,755987433
1594829718,8.983502,2.608315,8.264822,1.889635,71.210282,3.97,752792701
1594822520,8.989348,2.614104,8.2702,1.894956,71.164682,4.08,775135707
1594815320,8.989448,2.614149,8.270293,1.894993,71.164542,3.99,757257935
1594808121,8.990241,2.614896,8.271021,1.895677,71.158797,3.93,744711153
1594800917,8.978086,2.602688,8.259839,1.884441,71.255763,3.94,752203620
1594793717,8.980634,2.605178,8.262184,1.886727,71.23625,3.96,751923398
1594786518,8.980993,2.605492,8.262513,1.887012,71.233946,3.96,750926791
1594779315,8.980759,2.605206,8.262298,1.886745,71.236437,3.96,752398742
1594772116,8.980427,2.604827,8.261993,1.886393,71.239646,3.96,751560986
1594764916,8.980453,2.604807,8.262016,1.886371,71.23999,3.95,749207097
1594757719,8.980636,2.604941,8.262185,1.886491,71.239126,4.01,760741407
1594750515,8.980591,2.604852,8.262144,1.886405,71.240022,3.99,758870524
1594743319,8.980977,2.605184,8.262499,1.886706,71.237599,3.91,742537497
1594736120,8.979696,2.603847,8.26132,1.885472,71.248427,3.89,738369306
1594728918,8.98568,2.60978,8.266826,1.890926,71.201594,3.88,736197340
1594721717,8.985589,2.609633,8.266742,1.890786,71.202986,3.85,731823307
1594714517,8.985624,2.609615,8.266774,1.890765,71.203337,3.85,729665664
1594709105,8.984606,2.608545,8.265837,1.889776,71.212043,3.89,738404611
1594707318,8.984606,2.608545,8.265837,1.889776,71.212043,3.89,737987036
1594700117,8.984993,2.60887,8.266194,1.890071,71.209727,3.85,732504877
1594692919,8.985059,2.608875,8.266255,1.890071,71.209953,3.96,750980569
1594685717,8.984862,2.608622,8.266073,1.889833,71.212226,3.85,729008853
1594678525,8.984917,2.608616,8.266124,1.889823,71.212537,3.78,721545895
1594671321,8.984932,2.608572,8.266138,1.889777,71.213149,3.85,729909957
1594664121,8.985293,2.608862,8.26647,1.890039,71.211158,4.04,765881313
1594656923,8.970558,2.594063,8.252914,1.876418,71.328895,4.07,771936301
1594649716,8.971987,2.595425,8.254228,1.877666,71.318399,4.04,766052442
1594642517,8.983264,2.606636,8.264603,1.887975,71.229721,4.25,804590580
1594635329,8.982116,2.605427,8.263547,1.886858,71.239571,4.28,811308787
1594628118,8.982204,2.605454,8.263627,1.886878,71.23967,4.18,792399042
1594620918,8.981963,2.605158,8.263406,1.886601,71.242259,4.25,805648167
1594613716,8.98205,2.605192,8.263486,1.886628,71.242239,4.19,792723816
1594606518,8.982024,2.605092,8.263462,1.88653,71.243367,4.21,799472141
1594599317,8.984522,2.607532,8.26576,1.88877,71.224306,4.02,761420831
1594592117,8.983654,2.606597,8.264962,1.887905,71.231985,3.96,749409626
1594584916,8.983822,2.606696,8.265117,1.88799,71.231475,3.94,745426137
1594577718,8.98451,2.607323,8.265749,1.888562,71.226732,3.95,747193954
1594570519,8.98556,2.608327,8.266715,1.889482,71.218964,3.97,753653150
1594563317,8.985857,2.608572,8.266989,1.889704,71.217258,3.99,754141476
1594556116,8.987132,2.609789,8.268161,1.890819,71.207873,4.11,778673073
1594548916,8.986626,2.609235,8.267696,1.890305,71.212471,4.09,773330030
1594541718,8.988338,2.61089,8.269271,1.891823,71.199609,4.06,768986872
1594534517,8.986011,2.608511,8.26713,1.88963,71.218702,4.04,765537619
1594527316,8.986031,2.608481,8.267149,1.889598,71.219154,4.12,782034204
1594520117,8.986036,2.608436,8.267153,1.889553,71.219739,4.02,762597392
1594512916,8.985809,2.608162,8.266944,1.889297,71.222134,3.94,746076378
1594505718,8.985848,2.608157,8.26698,1.889289,71.222391,3.98,756192436
1594498519,8.985764,2.608022,8.266903,1.889161,71.223694,4.03,762943472
1594491317,8.98648,2.608687,8.267562,1.889769,71.218649,4.01,765616235
1594484118,8.986574,2.608729,8.267648,1.889803,71.218569,4.15,787182310
1594476918,8.986133,2.608232,8.267243,1.889341,71.222785,4.19,796301429
1594469716,8.987354,2.609396,8.268366,1.890408,71.213819,4.24,803577606
1594462517,8.987308,2.609309,8.268323,1.890324,71.214706,4.24,803333547
1594455320,8.987748,2.6097,8.268729,1.89068,71.211858,4.18,795455763
1594448119,8.956941,2.578843,8.240386,1.862287,71.457511,4.4,836620089
1594440921,8.949682,2.571534,8.233707,1.85556,71.516176,4.29,813112860
1594433717,8.949572,2.571379,8.233607,1.855413,71.517755,4.26,805693372
1594426519,8.945941,2.567699,8.230265,1.852024,71.547448,4.06,768922001
1594419319,8.94747,2.569185,8.231672,1.853388,71.535808,3.94,746147480
1594412120,8.945989,2.567662,8.23031,1.851983,71.548209,3.98,754753026
1594404917,8.943587,2.565225,8.2281,1.849738,71.567918,3.96,749599042
1594397719,8.937743,2.559328,8.222724,1.844309,71.615423,3.94,745008532
1594390518,8.937794,2.559327,8.222771,1.844304,71.615682,3.76,711544882
1594383317,8.946501,2.567988,8.230781,1.852268,71.546579,3.85,727647723
1594376116,8.95025,2.5717,8.23423,1.85568,71.517123,3.81,722122077
1594368919,8.950352,2.571756,8.234324,1.855728,71.516879,3.67,692803359
1594361717,8.950687,2.572051,8.234632,1.855996,71.514712,3.71,701129938
1594354516,8.950122,2.571445,8.234112,1.855436,71.51975,3.63,688113868
1594347317,8.950387,2.571671,8.234356,1.85564,71.518143,3.69,697835221
1594340119,8.950155,2.5714,8.234143,1.855388,71.520493,3.75,714889908
1594332918,8.94947,2.570675,8.233512,1.854717,71.526508,3.75,709225501
1594325719,8.949592,2.570759,8.233624,1.854792,71.526001,3.61,682174540
1594318518,8.929593,2.550707,8.215225,1.83634,71.686875,3.68,694318279
1594311322,8.927139,2.548204,8.212968,1.834033,71.707242,3.49,659026582
1594304120,8.988775,2.609788,8.269673,1.890686,71.21619,3.59,674397198
1594296915,8.984422,2.605386,8.265668,1.886632,71.251325,3.63,683081439
1594289717,8.987634,2.608552,8.268623,1.889542,71.226428,3.48,654875491
1594282521,8.988789,2.609661,8.269686,1.890558,71.217838,3.51,659268600
1594275314,8.988723,2.609551,8.269625,1.890453,71.218906,3.49,653230955
1594268115,8.988918,2.609701,8.269805,1.890587,71.217888,3.46,649927326
1594260917,8.988914,2.60965,8.269801,1.890537,71.218498,3.5,655800585
1594253716,8.98944,2.610135,8.270285,1.89098,71.214837,3.53,662087297
1594246514,8.989173,2.609822,8.27004,1.890689,71.217549,3.48,652203631
1594239318,8.989166,2.609764,8.270033,1.890631,71.218252,3.5,655520296
1594232117,8.989711,2.610255,8.270534,1.891078,71.214597,3.43,644268102
1594224914,8.989374,2.609873,8.270224,1.890724,71.217812,3.4,638963766
1594217717,8.98953,2.609979,8.270368,1.890817,71.217238,3.36,629763826
1594210514,8.991109,2.611509,8.27182,1.89222,71.20536,3.46,652413903
1594203315,8.988055,2.608404,8.26901,1.88936,71.230195,3.52,661417753
1594196116,8.991224,2.611528,8.271926,1.89223,71.205723,3.44,644326942
1594188916,8.987247,2.607503,8.268267,1.888523,71.237856,3.37,631349543
1594181715,8.986766,2.606974,8.267824,1.888033,71.242308,3.4,636882935
1594174514,8.986722,2.60688,8.267784,1.887942,71.243343,3.32,622035484
1594167314,8.994091,2.614206,8.274563,1.894679,71.185524,3.21,604684698
1594160116,8.993978,2.614052,8.27446,1.894534,71.186929,3.18,595203909
1594152915,8.994337,2.614361,8.27479,1.894815,71.184704,3.14,589920299
1594145714,8.994506,2.614483,8.274946,1.894922,71.183945,3.26,610555122
1594138515,9.016974,2.6369,8.295616,1.915542,71.007242,3.22,600646836
1594131315,9.011541,2.631404,8.290617,1.910481,71.050862,3.2,598605373
1594124118,9.011611,2.631418,8.290682,1.910489,71.051031,3.08,575069524
1594116917,9.011657,2.631412,8.290724,1.91048,71.051305,3.07,572441281
1594109716,9.011997,2.631701,8.291037,1.910741,71.04923,3.03,564818513
1594102516,9.012153,2.631796,8.291181,1.910824,71.048714,3.03,567055873
1594095316,9.012159,2.631745,8.291187,1.910772,71.049323,2.98,555753498
1594088114,9.012944,2.632467,8.291908,1.911432,71.043882,3,560428056
1594080917,9.014706,2.634181,8.29353,1.913004,71.030608,3.03,566060715
1594073714,9.014842,2.634266,8.293655,1.913078,71.030174,2.97,555137947
1594066519,9.015065,2.634446,8.29386,1.91324,71.028955,3.01,561295115
1594059315,9.015086,2.634419,8.293879,1.913212,71.029356,3.01,562830913
1594052116,9.015165,2.634446,8.293952,1.913233,71.029368,3.06,571989413
1594044920,9.017805,2.637022,8.29638,1.915598,71.009347,3,561005656
1594037716,9.018544,2.637711,8.297061,1.916227,71.004183,3.04,567738680
1594030519,9.018714,2.637829,8.297217,1.916332,71.003502,3.09,577752262
1594023318,9.021837,2.640895,8.30009,1.919148,70.979642,3.08,574238538
1594016118,9.021757,2.640759,8.300017,1.919018,70.980973,3.06,570587288
1594008916,9.021804,2.640724,8.300059,1.91898,70.98159,3,559641506
1594001712,9.021169,2.640007,8.299476,1.918314,70.987581,3,559775702
1593994516,9.021097,2.639854,8.299409,1.918166,70.989124,2.93,547337384
1593987313,9.019106,2.637796,8.297578,1.916267,71.005608,2.9,540739138
1593980115,9.018325,2.636931,8.296859,1.915465,71.012765,2.92,544782521
1593972913,9.018435,2.636959,8.29696,1.915484,71.012906,2.93,546346640
1593965712,9.018539,2.637003,8.297056,1.91552,71.012856,2.83,528370003
1593958516,9.018488,2.636902,8.297009,1.915423,71.013855,2.78,518646744
1593951318,9.018453,2.636813,8.296976,1.915336,71.014767,2.81,524223487
1593944119,9.016043,2.634358,8.29476,1.913075,71.034309,2.79,520295595
1593936917,9.01614,2.63441,8.294849,1.913118,71.03408,2.82,526409579
1593929714,9.016692,2.634906,8.295357,1.913571,71.030404,2.82,525593831
1593922518,9.016694,2.634862,8.295358,1.913526,71.030972,2.83,528665972
1593915315,9.017023,2.635148,8.295662,1.913786,71.028869,2.78,518954835
1593908118,9.017147,2.635225,8.295775,1.913853,71.028452,2.79,520483932
1593900914,9.018675,2.636703,8.297181,1.915209,71.016993,2.75,513630651
1593893713,9.018702,2.636693,8.297206,1.915197,71.017206,2.76,515024499
1593886515,9.018672,2.636617,8.297178,1.915123,71.017985,2.75,512663515
1593879316,9.018737,2.636625,8.297238,1.915126,71.018165,2.73,509224262
1593872118,9.018867,2.636706,8.297358,1.915196,71.017719,2.75,512934471
1593864916,9.018614,2.636375,8.297125,1.914886,71.020603,2.72,508288050
1593857717,9.018663,2.636328,8.29717,1.914835,71.02133,2.75,514352408
1593850516,9.021798,2.639373,8.300054,1.917629,70.997686,2.74,511671259
1593843316,9.0217,2.639196,8.299964,1.91746,70.999375,2.74,511779986
1593836115,9.021685,2.639095,8.29995,1.91736,71.000487,2.73,509553632
1593828915,9.021947,2.639277,8.300191,1.917521,70.999358,2.74,511388090
1593821719,9.022006,2.639262,8.300246,1.917502,70.999743,2.7,503250246
1593814512,9.022171,2.639347,8.300397,1.917574,70.999355,2.72,509201976
1593807315,9.022012,2.639114,8.300251,1.917353,71.001473,2.7,504238361
1593800116,9.021206,2.638231,8.299509,1.916534,71.0087,2.71,505763665
1593792921,9.021265,2.63821,8.299564,1.916509,71.009166,2.75,512609838
1593785715,9.023702,2.640566,8.301806,1.918669,70.990948,2.78,517930071
1593778515,,,,,70.990155,2.76,514435905
1593771318,,,,,70.990155,2.72,507300384
1593764116,9.023945,2.64058,8.30203,1.918664,70.991744,2.76,515756807
1593756918,9.024108,2.640658,8.302179,1.91873,70.991434,2.74,512117305
1593749714,9.023731,2.640204,8.301832,1.918305,70.9953,2.69,502242411
1593742516,9.023723,2.640125,8.301825,1.918227,70.996178,2.7,503437149
1593735316,9.023943,,8.302027,,70.995128,2.65,494555978
1593728118,9.023943,2.640209,8.302027,1.918294,70.996026,2.66,496977586
1593720915,9.024059,2.640248,8.302134,1.918324,70.995993,2.63,491686003
1593713718,9.024271,2.64038,8.302329,1.918439,70.995236,2.63,491457862
1593706515,,,,,70.995778,2.67,497901090
1593699317,9.029193,2.645136,8.306858,1.9228,70.958496,2.76,515956835
1593692116,,,,,70.958161,2.74,511236574
1593684920,9.029466,2.645247,8.307108,1.92289,70.958319,2.7,503671648
1593677721,9.028744,2.644448,8.306444,1.922148,70.964866,2.67,499162694
1593670517,,,,,70.965153,2.65,495017151
1593663316,,,,,70.96599,2.69,502002952
1593656115,,,,,71.253882,2.66,496426710
1593648919,8.992717,2.608066,8.2733,1.888649,71.253269,2.67,495455939
1593641722,,,,,71.253426,2.67,498398774
1593634521,8.99294,2.608142,8.273505,1.888707,71.253189,2.64,493210117
1593627323,8.993164,2.608309,8.273711,1.888855,71.252137,2.66,496927214
1593620118,8.993204,2.608284,8.273748,1.888827,71.252596,2.63,489881932
1593612919,8.99374,2.608747,8.274241,1.889248,71.249213,2.63,490458136
1593605721,8.993859,2.608804,8.27435,1.889295,71.249041,2.61,487687607
1593598519,8.999058,2.613941,8.279133,1.894017,71.208602,2.63,490069838
1593591323,8.998579,2.61339,8.278692,1.893504,71.213229,2.61,486363456
1593584116,,,,,71.221323,2.61,486736330
1593576916,9.005114,2.619813,8.284705,1.899404,71.162876,2.65,494749250
1593569720,,,,,71.141802,2.58,480902284
1593562519,8.994966,2.609554,8.275369,1.889956,71.244476,2.58,480635166
1593555319,8.995059,2.609586,8.275455,1.889981,71.244439,2.6,482965950
1593548120,8.995126,2.609603,8.275516,1.889993,71.244512,2.59,483158915
1593540917,,,,,71.243653,2.58,480608968
1593533719,8.995073,2.609436,8.275467,1.88983,71.246297,2.6,485003815
1593526519,,,,,71.258338,2.61,486165921
1593519315,8.990294,2.604522,8.27107,1.885299,71.285765,2.64,492125502
1593512116,8.992208,2.606385,8.272832,1.887009,71.271205,2.64,492586904
1593504916,8.992398,2.606522,8.273006,1.88713,71.270317,2.64,491051480
1593497719,8.993221,2.607292,8.273764,1.887834,71.264426,2.64,490865692
1593490521,8.993453,2.607469,8.273977,1.887993,71.263254,2.62,486836266
1593483319,8.993703,2.607666,8.274207,1.88817,71.261894,2.65,493351551
1593476120,8.994567,2.608476,8.275002,1.88891,71.255687,2.65,494162169
1593468920,8.99475,2.608604,8.27517,1.889024,71.25489,2.67,496759909
1593461718,8.99476,2.608555,8.275179,1.888974,71.25551,2.62,488691935
1593454517,8.994863,2.6086,8.275274,1.889011,71.25538,2.62,488155856
1593447320,8.994781,2.608458,8.275198,1.888876,71.256728,2.61,485898463
1593440118,8.989723,2.60334,8.270545,1.884162,71.297509,2.59,482034430
1593432921,8.991984,2.605543,8.272625,1.886184,71.280307,2.59,482762964
1593425716,8.992457,2.605959,8.273061,1.886563,71.277272,2.58,479291710
1593418516,8.992249,2.605693,8.272869,1.886313,71.279625,2.57,475064341
1593411316,8.992429,2.605824,8.273035,1.88643,71.278783,2.55,474872950
1593404119,8.993026,2.606359,8.273584,1.886917,71.274794,2.48,461590587
1593396918,8.993089,2.606367,8.273642,1.88692,71.274948,2.51,467425878
1593389720,8.993137,2.60636,8.273686,1.886909,71.275222,2.51,466831534
1593382519,8.993134,2.6063,8.273683,1.886849,71.275912,2.49,463986938
1593375318,8.993352,2.606462,8.273884,1.886994,71.274843,2.52,468311908
1593368118,,,,,71.274043,2.53,470551014
1593360916,,,,,71.272935,2.54,473214439
1593353718,,,,,71.27267,2.49,463475227
1593346518,8.994737,2.607605,8.275158,1.888026,71.266708,2.5,466329424
1593339315,8.99497,2.607778,8.275373,1.88818,71.26558,2.52,469049255
1593332118,,,,,71.298256,2.47,460673646
1593324919,,,,,71.276463,2.43,451543200
1593317719,8.993676,2.606299,8.274182,1.886805,71.277993,2.45,456113915
1593310520,8.993774,2.606337,8.274272,1.886835,71.277921,2.41,447688186
1593303316,8.990283,2.602789,8.27106,1.883566,71.306323,2.42,451668973
1593296117,8.990705,2.60316,8.271449,1.883903,71.303634,2.4,447011559
1593288915,8.990888,2.603291,8.271617,1.88402,71.302887,2.44,454299675
1593281715,8.991663,2.604005,8.27233,1.884672,71.297493,2.58,479665730
1593274522,8.991791,2.604066,8.272448,1.884723,71.297302,2.67,496638841
1593267316,8.992288,2.604496,8.272905,1.885113,71.2942,2.65,493365136
1593260114,8.994677,2.606814,8.275102,1.88724,71.276107,2.62,487962265
1593252914,8.995023,2.607095,8.275421,1.887493,71.274151,2.62,487280466
1593245715,8.995084,2.607102,8.275478,1.887495,71.274298,2.62,487183977
1593238516,8.994003,2.605962,8.274483,1.886442,71.283531,2.59,482214658
1593231314,8.994188,2.606089,8.274653,1.886554,71.282736,2.6,484101321
